title,authors,year,source
Association Between Diabetes Mellitus and All-Cause and Cardiovascular Mortality Among Individuals With Ultrasound-Defined Non-Alcoholic Fatty Liver Disease,Wu W.,2021,Frontiers in Endocrinology
"Hemostatic System (Fibrinogen Level, D-Dimer, and FDP) in Severe and Non-Severe Patients With COVID-19: A Systematic Review and Meta-Analysis",Mehrdad R.,2021,Clinical and Applied Thrombosis/Hemostasis
Effects of strawberries on bone biomarkers in pre- And stage 1-hypertensive postmenopausal women: A secondary analysis,Feresin R.G.,2021,Food and Function
CRD editor’s corner archive: July-September,Steiner M.C.,2021,Chronic Respiratory Disease
Research progress of cirrhotic portal hypertension in diagnostic imaging methods,Li J.K.,2021,Zhonghua gan zang bing za zhi = Zhonghua ganzangbing zazhi = Chinese journal of hepatology
Presentations with reported methamphetamine use to an urban emergency department in Switzerland,Romann V.,2021,Swiss Medical Weekly
Long-term mortality and cardiovascular events in patients with unilateral primary aldosteronism after targeted treatments,Wu V.C.,2021,European journal of endocrinology
"Abiraterone Acetate in Patients with Castration-Resistant, Androgen Receptor–Expressing Salivary Gland Cancer: A Phase II Trial",Locati L.D.,2021,Journal of Clinical Oncology
"Synthetic strategy and structure-activity relationship (SAR) studies of 3-(5′-hydroxymethyl-2′-furyl)-1-benzyl indazole (YC-1, Lificiguat): A review",Yu K.H.,2021,RSC Advances
Comment on renal autotransplantation: A final option to preserve the kidney after an iatrogenic ureteral injury,Damaskos C.,2021,Archivio Italiano di Urologia e Andrologia
Early Pregnancy Exposure to Rare Earth Elements and Risk of Gestational Diabetes Mellitus: A Nested Case-Control Study,Xu X.,2021,Frontiers in Endocrinology
Association of rheumatoid arthritis and high sodium intake with major adverse cardiovascular events: A cross-sectional study from the seventh Korean National Health and Nutrition Examination Survey,Bae J.H.,2021,BMJ Open
The Role of Mesenchymal Stromal Cells-Derived Small Extracellular Vesicles in Diabetes and Its Chronic Complications,Li F.X.Z.,2021,Frontiers in Endocrinology
"Haemodynamic effects of a prehospital emergency anaesthesia protocol consisting of fentanyl, ketamine and rocuronium in patients with trauma: A retrospective analysis of data from a Helicopter Emergency Medical Service",Ter Avest E.,2021,BMJ Open
"Reperfusion strategy and in-hospital outcomes for ST elevation myocardial infarction in secondary and tertiary hospitals in predominantly rural central China: A multicentre, prospective and observational study",Zhang Y.,2021,BMJ Open
Association between dementia parental family history and mid-life modifiable risk factors for dementia: A cross-sectional study using propensity score matching within the Lifelines cohort,Vrijsen J.,2021,BMJ Open
Timely Recognition and Early Multi-Step Antinflammatory Therapy May Prevent ICU Admission of Patients With MIS-C: Proposal for a Severity Score,Brisca G.,2021,Frontiers in Pediatrics
Process Evaluation of MAPS: A Highly Tailored Digital Intervention to Support Medication Adherence in Primary Care Setting,Kassavou A.,2021,Frontiers in Public Health
The Similarities and Differences Between Glomerular vs. Non-glomerular Diagnoses on Intelligence and Executive Functions in Pediatric Chronic Kidney Disease: A Brief Report,Hooper S.R.,2021,Frontiers in Neurology
Postoperative Outcomes of Distal Pancreatectomy for Retroperitoneal Sarcoma Abutting the Pancreas in the Left Upper Quadrant,Kim K.D.,2021,Frontiers in Oncology
Effect of Xuezhikang Therapy on Expression of Pulmonary Hypertension Related miR-638 in Patients With Low HDL-C Levels,Cao R.,2021,Frontiers in Pharmacology
Butylphthalide Combined With Conventional Treatment Attenuates MMP-9 Levels and Increases VEGF Levels in Patients With Stroke: A Prospective Cohort Study,Xiong Y.,2021,Frontiers in Neurology
"CytoSorb Therapy in COVID-19 (CTC) Patients Requiring Extracorporeal Membrane Oxygenation: A Multicenter, Retrospective Registry",Song T.,2021,Frontiers in Medicine
The Efficacy of TACE Combined With Lenvatinib Plus Sintilimab in Unresectable Hepatocellular Carcinoma: A Multicenter Retrospective Study,Cao F.,2021,Frontiers in Oncology
Identification of NF1 Frameshift Variants in Two Chinese Families With Neurofibromatosis Type 1 and Early-Onset Hypertension,Lu Y.T.,2021,Frontiers in Pediatrics
Alterations of Ion Homeostasis in Cancer Metastasis: Implications for Treatment,Fnu G.,2021,Frontiers in Oncology
Low Toe–Brachial Index Is Associated With Stroke Outcome Despite Normal Ankle–Brachial Index,Han M.,2021,Frontiers in Neurology
"Design, Synthesis and In Vivo Cardiovascular Evaluation of Some Novel Aryloxy Propanol Amino Acid Derivatives",Soltani Hekmat A.,2021,ChemistrySelect
"Salt Sensitivity of Blood Pressure in Blacks and Women: A Role of Inflammation, Oxidative Stress, and Epithelial Na<sup>+</sup>Channel",Sahinoz M.,2021,Antioxidants and Redox Signaling
Brain Areas Involved in Modulating the Immune Response Participating in Hypertension and Its Target Organ Damage,Perrotta M.,2021,Antioxidants and Redox Signaling
Association between the total plasma isomers of per- and polyfluoroalkyl substances and erythrograms in young and middle-aged Taiwanese populations,Lin C.Y.,2021,Ecotoxicology and Environmental Safety
Adherence to the dietary approaches to stop hypertension dietary pattern and rheumatoid arthritis in Iranian adults,Ghaseminasabparizi M.,2021,Public Health Nutrition
HIV infection is linked with reduced error-related default mode network suppression and poorer medication management abilities,Flannery J.S.,2021,Progress in Neuro-Psychopharmacology and Biological Psychiatry
Urban Noise Exposure and Cardiometabolic Diseases: An Exploratory Cross-Sectional Study in Lisbon,Martins Pereira G.,2021,Portuguese Journal of Public Health
Clinical and immunological characteristics of 88 cases of overlap myositis,Xiao Y.S.,2021,Beijing da xue xue bao. Yi xue ban = Journal of Peking University. Health sciences
The application effect of internet technology on managing patients with hypertension in a medical center A prospective case–control study,Yin B.D.,2021,Medicine (United States)
Longitudinal assessment of anxiety/depression rates and their related predictive factors in acute ischemic stroke patients A 36-month follow-up study,Liu X.,2021,Medicine (United States)
Four-year follow up of macular intrachoroidal cavitation and chorioretinal atrophy A case report,Abe S.,2021,Medicine (United States)
Ultrafiltration for patients with acute decompensated heart failure A systematic review and meta-analysis,Wang M.J.,2021,Medicine (United States)
Effect of antidepressants in pregnancy outcomes A protocol for systematic review and meta-analysis,Hlongwane R.,2021,Medicine (United States)
A Biopsychosocial-Ecological Framework for Family-Framed Dementia Care,Podgorski C.A.,2021,Frontiers in Psychiatry
Machine Retrograde Perfusion of Deceased Donor Kidneys: A Prospective Study,Zeng J.,2021,Frontiers in Medicine
Long-Term Outcomes of IgG4-Related Ophthalmic Disease in a Chinese IgG4-Related Disease Cohort,Gan L.,2021,Frontiers in Medicine
NK Cell Anti-Tumor Surveillance in a Myeloid Cell-Shaped Environment,Russo E.,2021,Frontiers in Immunology
A complex case of a granulosa cell tumour,Agius T.,2021,BMJ Case Reports
Upregulation of Aquaporin 1 Mediates Increased Migration and Proliferation in Pulmonary Vascular Cells From the Rat SU5416/Hypoxia Model of Pulmonary Hypertension,Yun X.,2021,Frontiers in Physiology
"Sedation, Analgesia, and Muscle Relaxation During VV-ECMO Therapy in Patients With Severe Acute Respiratory Syndrome Coronavirus Type 2 (SARS-CoV-2): A Single-Center, Retrospective, Observational Study",Wu F.,2021,Frontiers in Medicine
"Does obesity directly correlate to periodontal disease, or could it be only one of the risk factors?",de Almeida Barros Mourão C.F.,2021,Evidence-Based Dentistry
Segmentation-based Retinal Image Fusion for Hypertension Prediction,Xie Y.,2021,ACM International Conference Proceeding Series
Cloudy Peritoneal Dialysate in the Absence of Peritonitis,White E.,2021,Irish Medical Journal
The effect of age and sex on factors associated with dementia,Fages-Masmiquel E.,2021,Revista de Neurologia
Agmatine Improves Olfactory and Cognitive Deficits in Spontaneously Hypertensive Rats (SHR): An Animal Model of Attention Deficit Hyperactivity Disorder (ADHD),França A.P.,2021,Behavioral Neuroscience
Effects of Metabolic Syndrome and Its Components on the Prognosis of Endometrial Cancer,Yang X.,2021,Frontiers in Endocrinology
Lifestyle Clusters and Cardiometabolic Risks in Adolescents: A Chinese School-Based Study Using a Latent Class Analysis Approach,Zhao W.,2021,Frontiers in Pediatrics
Balancing the Risks and Benefits of COVID-19 Vaccination for Pregnant Women and Their Children,Yang C.,2021,Frontiers in Immunology
The Immuno-Modulation Effect of Macrophage-Derived Extracellular Vesicles in Chronic Inflammatory Diseases,Xing Y.,2021,Frontiers in Immunology
The Role of Immune Cells in Post-Stroke Angiogenesis and Neuronal Remodeling: The Known and the Unknown,Ma Y.,2021,Frontiers in Immunology
"Follow-Up of Blood Pressure, Arterial Stiffness, and GFR in Pediatric Kidney Transplant Recipients",Végh A.,2021,Frontiers in Medicine
Case Report: Vasculitis Triggered by SIRT in a Patient With Previously Untreated Cholangiocarcinoma,Stamatiou A.,2021,Frontiers in Oncology
Pulmonary Arterial Hypertension,Hassoun P.M.,2021,New England Journal of Medicine
"Stroke Epidemiology, Care, and Outcomes in Kenya: A Scoping Review",Waweru P.,2021,Frontiers in Neurology
The Dynamic Changes of AFP From Baseline to Recurrence as an Excellent Prognostic Factor of Hepatocellular Carcinoma After Locoregional Therapy: A 5-Year Prospective Cohort Study,Wang Q.,2021,Frontiers in Oncology
Perfusion of Brain Preautonomic Areas in Hypertension: Compensatory Absence of Capillary Rarefaction and Protective Effects of Exercise Training,Jordão M.T.,2021,Frontiers in Physiology
Immunotherapy for Refractory Autoimmune Encephalitis,Yang J.,2021,Frontiers in Immunology
Effect of Values Affirmation on Reducing Racial Differences in Adherence to Hypertension Medication: The HYVALUE Randomized Clinical Trial,Daugherty S.L.,2021,JAMA Network Open
Protective Effect of Mannitol on Cisplatin-Induced Nephrotoxicity: A Systematic Review and Meta-Analysis,Li S.,2021,Frontiers in Oncology
Investigation of the Molecular Mechanism of Coagulopathy in Severe and Critical Patients With COVID-19,Elieh Ali Komi D.,2021,Frontiers in Immunology
Nuchal Skinfold Thickness in Pediatric Brain Tumor Patients,Peng J.,2021,Frontiers in Endocrinology
Bilateral Paragangliomas in the Setting of Autonomic Dysfunction: A Case Report,Shen J.,2021,Case Reports in Neurology
Daprodustat for the treatment of anemia in patients not undergoing dialysis,Singh A.K.,2021,New England Journal of Medicine
Daprodustat for the treatment of anemia in patients undergoing dialysis,Singh A.K.,2021,New England Journal of Medicine
Characterization of HLH-like manifestations as a CRS variant in patients receiving CD22 CAR T cells,Lichtenstein D.A.,2021,Blood
BMI and risk of all-cause mortality in normotensive and hypertensive adults: The rural Chinese cohort study,Zhou Q.,2021,Public Health Nutrition
What Is Your Diagnosis?,Patterson L.,2021,Journal of the American Veterinary Medical Association
What Is Your Diagnosis?,Van V.,2021,Journal of the American Veterinary Medical Association
The Impact of Vaccination on Coronavirus Disease 2019 (COVID-19) Outbreaks in the United States,Moghadas S.M.,2021,Clinical Infectious Diseases
Cilnidipine for Amlodipine Induced Pedal Edema and its Anti-hypertensive Effect in a Tertiary Care Teaching Hospital of Western Nepal,Kafle R.C.,2021,Journal of Nepal Health Research Council
"Venous Thromboembolism and Major Bleeding in Patients With Coronavirus Disease 2019 (COVID-19): A Nationwide, Population-Based Cohort Study",Dalager-Pedersen M.,2021,Clinical Infectious Diseases
Immune Activation: A Link between Food Insecurity and Chronic Disease in People Living with Human Immunodeficiency Virus,Tamargo J.A.,2021,Journal of Infectious Diseases
Minimally Invasive Tissue Sampling Findings in 12 Patients with Coronavirus Disease 2019,Rakislova N.,2021,Clinical Infectious Diseases
Analysis of animal models of hypertension based on characteristics of clinical symptoms of Chinese and western medicine,Huang S.M.,2021,Zhongguo Zhongyao Zazhi
"First-In-Human Phase I Study of a Next-Generation, Oral, TGFb Receptor 1 Inhibitor, LY3200882, in Patients with Advanced Cancer",Yap T.A.,2021,Clinical Cancer Research
Treatment of Pulmonary Hypertension: Is Triple Therapy Necessarily Better than Monotherapy?,Sun X.,2021,American Journal of Respiratory and Critical Care Medicine
Matrix Metalloproteinase-8 in Pulmonary Hypertension: The Sheep in the Wolf’s Skin?,Goncharova E.A.,2021,American Journal of Respiratory and Critical Care Medicine
Evolution of Obstructive Lung Function in Advanced Pulmonary Arterial Hypertension,Rahaghi F.N.,2021,American Journal of Respiratory and Critical Care Medicine
Reply to Jin et al. And to Sun et al.,Boucly A.,2021,American Journal of Respiratory and Critical Care Medicine
Traditional Chinese Medicine enhances absorption of lung lesions in corona virus disease 2019 patients,Bao C.,2021,Journal of Traditional Chinese Medicine
A Novel Protective Role for Matrix Metalloproteinase-8 in the Pulmonary Vasculature,Dieffenbach P.B.,2021,American Journal of Respiratory and Critical Care Medicine
Salt intake per dish in the Japanese diet: A clue to help establish dietary goals at home,Imamoto M.,2021,Journal of Nutritional Science
Double Trouble: Airflow and Pulmonary Vascular Obstruction,Lee M.H.,2021,American Journal of Respiratory and Critical Care Medicine
Initial Triple Combination Therapy for Intermediate- And High-Risk Pulmonary Arterial Hypertension: Standard of Care or Still Too Soon to Tell?,Jin Q.,2021,American Journal of Respiratory and Critical Care Medicine
Anti-hypertensive and endothelia protective effects of Fufang Qima capsule (复方芪麻胶囊) on primary hypertension via adiponectin/adenosine monophosphate activated protein kinase pathway,Zhao Z.,2021,Journal of Traditional Chinese Medicine
Reducing Ventilator-associated Brain Injury by Diaphragm Neurostimulation Racking the Diaphragm to Protect the Brain?,Dres M.,2021,American Journal of Respiratory and Critical Care Medicine
Disparities in Severe Maternal Morbidity and Mortality - A Call for Inclusion of Disability in Obstetric Research and Health Care Professional Education,Brown H.K.,2021,JAMA Network Open
The Health Check-Up Data-Analysis for Risk Assessment of Chronic Kidney Disease (CKD) in Taiwan,Chen M.S.,2021,Studies in Health Technology and Informatics
"Psychosocial Risk Factors and Cardiovascular Disease and Death in a Population-Based Cohort from 21 Low-, Middle-, and High-Income Countries",Santosa A.,2021,JAMA Network Open
Risk of Adverse Maternal Outcomes in Pregnant Women with Disabilities,Gleason J.L.,2021,JAMA Network Open
Early Versus Routine Oral Glucose Tolerance Test in Women With Intermediate Hyperglycemia at First Prenatal Visit: A Retrospective Cohort Study in China,Ye Y.,2021,Frontiers in Endocrinology
Medawar’s PostEra: Galectins Emerged as Key Players During Fetal-Maternal Glycoimmune Adaptation,Menkhorst E.,2021,Frontiers in Immunology
Altered Plasma Metabolic Profiles in Chinese Patients With Multiple Sclerosis,Yang F.,2021,Frontiers in Immunology
"Corrigendum: Identification of Hypoxia Induced Metabolism Associated Genes in Pulmonary Hypertension (Front. Pharmacol., (2021), 12, (753727), 10.3389/fphar.2021.753727)",He Y.Y.,2021,Frontiers in Pharmacology
Innate and Adaptive Immunity Imbalance With Severe COVID-19 Pneumonia in Children and Adults,Shokati Eshkiki Z.,2021,Frontiers in Pediatrics
Associations Between Physical Activity and Hypertension in Chinese Children: A Cross-Sectional Study From Chongqing,Wang Q.,2021,Frontiers in Medicine
The Effect of Vitamin C on Pathological Parameters and Survival Duration of Critically Ill Coronavirus Disease 2019 Patients: A Randomized Clinical Trial,Majidi N.,2021,Frontiers in Immunology
Hemorrhage and Locomotor Deficits Induced by Pain Input after Spinal Cord Injury Are Partially Mediated by Changes in Hemodynamics,Strain M.M.,2021,Journal of Neurotrauma
"The predicted risk of adverse pregnancy outcomes as a result of treatment-associated obesity in a hypothetical population receiving tenofovir alafenamide/emtricitabine/dolutegravir, tenofovir disoproxil fumarate/emtricitabine/dolutegravir or tenofovir disoproxil fumarate/emtricitabine/efavirenz",Asif S.,2021,AIDS
Invasive Cardiomechanics During Transcatheter Edge-to-Edge Repair for Massive Tricuspid Regurgitation Using Biventricular Pressure-Volume Loop Monitoring,van den Enden A.J.M.,2021,JACC: Case Reports
Intravenous fosfomycin as salvage therapy for osteomyelitis caused by multidrug-resistant Pseudomonas aeruginosa,Wong M.,2021,American Journal of Health-System Pharmacy
"Eukaryotic elongation factor 2 kinase inhibitor, A484954 induces diuretic effect via renal vasorelaxation in spontaneously hypertensive rats",Kodama T.,2021,European Journal of Pharmacology
Trimetazidine an emerging paradigm in renal therapeutics: Preclinical and clinical insights,Gupta K.,2021,European Journal of Pharmacology
"Plasma tumour and metabolism related biomarkers AMBP, LPL and Glyoxalase I differentiate heart failure with preserved ejection fraction with pulmonary hypertension from pulmonary arterial hypertension",Ahmed S.,2021,International Journal of Cardiology
Long-Term Prognostic Implications and Role of Further Testing in Adults Aged ≤55 Years With a Coronary Calcium Score of Zero (from the Multi-Ethnic Study of Atherosclerosis),Cainzos-Achirica M.,2021,American Journal of Cardiology
Mucoadhesive buccal tablets with propranolol hydrochloride: Formulation development and in vivo performances in experimental essential hypertension,Kurćubić I.,2021,International Journal of Pharmaceutics
The Syndrome of Large Healed Single Discrete Myocardial Infarct with Severe Narrowing of Only One Major Epicardial Coronary Artery and Leading to Severe Chronic Heart Failure and Orthotopic Heart Transplantation,Roberts W.C.,2021,American Journal of Cardiology
Relation of Type 2 Myocardial Infarction and Readmission With Type 1 Myocardial Infarction in Hypertensive Crises (from a Nationwide Analysis),Maraey A.,2021,American Journal of Cardiology
Proteomics and Risk of Atrial Fibrillation in Older Adults (From the Atherosclerosis Risk in Communities [ARIC] Study),Norby F.L.,2021,American Journal of Cardiology
"Cold exposure aggravates pulmonary arterial hypertension through increased miR-146a-5p, miR-155-5p and cytokines TNF-α, IL-1β, and IL-6",Sánchez-Gloria J.L.,2021,Life Sciences
Mechanistic insights into the role of serum-glucocorticoid kinase 1 in diabetic nephropathy: A systematic review,Noor S.,2021,International Journal of Biological Macromolecules
Acute autonomic effects of rose oxide on cardiovascular parameters of Wistar and spontaneously hypertensive rats,dos Santos R.B.,2021,Life Sciences
LDL cholesterol target achievement in heterozygous familial hypercholesterolemia patients according to 2019 ESC/EAS lipid guidelines: Implications for newer lipid-lowering treatments,Rizos C.V.,2021,International Journal of Cardiology
In-vivo evidence of systemic endothelial vascular dysfunction in COVID-19,Mejia-Renteria H.,2021,International Journal of Cardiology
Oral delivery of ambrisentan-loaded lipid-core nanocapsules as a novel approach for the treatment of pulmonary arterial hypertension,Zancan L.R.,2021,International Journal of Pharmaceutics
Coronavirus disease 2019 (COVID-19) Versus Influenza in Hospitalized Adult Patients in the United States: Differences in Demographic and Severity Indicators,Talbot H.K.,2021,Clinical Infectious Diseases
Seasonal dynamics of VOCs released from Cinnamomun camphora forests and the associated adjuvant therapy for geriatric hypertension,Zhou Q.,2021,Industrial Crops and Products
Zinc enzymes in medicinal chemistry,Hou R.,2021,European Journal of Medicinal Chemistry
"Characteristics and factors associated with coronavirus disease 2019 infection, hospitalization, and mortality across race and ethnicity",Dai C.L.,2021,Clinical Infectious Diseases
Case – Reflex anuria: A rare complication of retrograde pyelography,Dharia A.,2021,Canadian Urological Association Journal
"Microalbuminuria in Patients with Hypertension Visiting Tertiary Care Centre, Western Nepal",Twayana Y.,2021,Journal of Nepal Health Research Council
Aspirin use in patients with diagnosed diabetes in the United States and China: Nationally representative analysis,Wang X.,2021,Diabetes and Vascular Disease Research
Exercise-Induced Cardiac Troponin Elevations: From Underlying Mechanisms to Clinical Relevance,Aengevaeren V.L.,2021,Circulation
Epigenetic Age and the Risk of Incident Atrial Fibrillation,Roberts J.D.,2021,Circulation
Renal effectiveness and safety of the sodium-glucose cotransporter-2 inhibitors: A population-based cohort study,Alkabbani W.,2021,BMJ Open Diabetes Research and Care
Serum Uric Acid and Risk of Chronic Heart Failure: A Systematic Review and Meta-Analysis,Miao L.,2021,Frontiers in Medicine
Impact of Androgen Suppression Therapy on the Risk and Prognosis of Bladder Cancer: A Systematic Review and Meta-Analysis,Xiang P.,2021,Frontiers in Oncology
Intravenous Thrombolysis After Reversal of Dabigatran With Idarucizumab in Acute Ischemic Stroke: A Case Report,Xie D.,2021,Frontiers in Aging Neuroscience
"Overweight and Obesity Are Associated With Acute Kidney Injury and Acute Respiratory Distress Syndrome, but Not With Increased Mortality in Hospitalized COVID-19 Patients: A Retrospective Cohort Study",van Son J.,2021,Frontiers in Endocrinology
Editors' Note: Automated Quantitative Pupillometry in the Critically Ill: A Systematic Review of the Literature,Galetta S.,2021,Neurology
Clinical Reasoning: A Middle-aged Man with Progressive Gait Abnormalities,Lin J.,2021,Neurology
Burden of Chronic and Acute Conditions and Symptoms in People with Epilepsy,Bensken W.P.,2021,Neurology
Reader Response: Automated Quantitative Pupillometry in the Critically Ill: A Systematic Review of the Literature,Taccone F.S.,2021,Neurology
Reader Response: Automated Quantitative Pupillometry in the Critically Ill: A Systematic Review of the Literature,Larson M.D.,2021,Neurology
Correlation Between Retinal Microvascular Abnormalities and Total Magnetic Resonance Imaging Burden of Cerebral Small Vessel Disease in Patients With Type 2 Diabetes,Zhang Y.,2021,Frontiers in Neuroscience
"Association of IL-9, IL-10, and IL-17 Cytokines With Hepatic Fibrosis in Human Schistosoma mansoni Infection",Franco K.G.S.,2021,Frontiers in Immunology
Does Diabetes Mellitus Increase the Short- and Long-Term Mortality in Patients With Critical Acute Myocardial Infarction? Results From American MIMIC-III and Chinese CIN Cohorts,Chen S.,2021,Frontiers in Endocrinology
Exosome-Enriched Plasma Analysis as a Tool for the Early Detection of Hypertensive Gestations,Weingrill R.B.,2021,Frontiers in Physiology
"Risk Perception and Knowledge, Attitudes, and Practices Against COVID-19 in a Hypertensive Population From a Semi-Urban City of Ecuador",Aumala T.,2021,Frontiers in Public Health
Prevalence of Metabolic Syndrome in Chinese Patients With Erythrodermic Psoriasis: A Case-Control Study,Ma A.R.,2021,Frontiers in Endocrinology
Digestive system involvement and clinical outcomes among COVID-19 patients: A retrospective cohort study from Qatar,Khan M.U.,2021,World Journal of Gastroenterology
Type 1 interferon to prevent leukemia relapse after allogeneic transplantation,Magenau J.M.,2021,Blood Advances
"Race, Ethnicity, Hypertension, and Heart Disease: JACC Focus Seminar 1/9",Ogunniyi M.O.,2021,Journal of the American College of Cardiology
Effect of Conventional Medical Therapy or Laparoscopic Sleeve Gastrectomy on Urinary Albumin in Japanese Subjects with Severe Obesity: An Observational Study,Watanabe Y.,2021,Obesity Facts
Gestational Weight Gain Influences the Adipokine-Oxidative Stress Association during Pregnancy,Solis Paredes J.M.,2021,Obesity Facts
"Replacement of potatoes with other vegetables and risk of myocardial infarction in the Danish Diet, Cancer and Health cohort",Würtz A.M.L.,2021,British Journal of Nutrition
Salt-Sensitivity of Blood Pressure and Insulin Resistance,Ertuglu L.A.,2021,Frontiers in Physiology
Survival of Patients Following First Diagnosis of Diabetic Foot Complications: A Nationwide 15-Year Longitudinal Analysis,Lin C.H.,2021,Frontiers in Endocrinology
Case Report: Necrotizing Stomatitis as a Manifestation of COVID-19-Associated Vasculopathy,Emeršič N.,2021,Frontiers in Pediatrics
Endovascular Treatment of Medial Tentorial Dural Arteriovenous Fistula Through the Dural Branch of the Pial Artery,Chu C.L.,2021,Frontiers in Neurology
Assessment of Alveolar Bone and Periodontal Status in Peritoneal Dialysis Patients,Sun K.,2021,Frontiers in Physiology
Basilar Artery Dolichosis Increases the Risk of Long–Term Recurrence in Patients With Pontine Infarction: A Prospective Cohort Study,Cao S.,2021,Frontiers in Neurology
Cost-Utility Analysis of the Integrated Care Models for the Management of Hypertension Patients: A Quasi-Experiment in Southwest Rural China,Ke X.,2021,Frontiers in Public Health
The COVID-19 vaccination experience in Bangladesh: Findings from a cross-sectional study,Islam M.R.,2021,International Journal of Immunopathology and Pharmacology
Quality of Intervention Equals Quality of Life,Nickenig G.,2021,JACC: Cardiovascular Interventions
The Role of Invasive Hemodynamics in Guiding Contemporary Transcatheter Valvular Interventions,Alkhouli M.,2021,JACC: Cardiovascular Interventions
Endovascular Repair for Patent Ductus Arteriosus–Related Endoleak in Aortic and Pulmonary Artery Dissection Patient,Zhao J.,2021,JACC: Cardiovascular Interventions
"Renal Denervation for Hypertension: A Systematic Review and Meta-Analysis of Randomized, Blinded, Placebo-Controlled Trials",Ahmad Y.,2021,JACC: Cardiovascular Interventions
Pulmonary Artery Dilation: A Simple Measurement Informing Better Care,Sekaran N.K.,2021,JACC: Cardiovascular Interventions
"Mirror, Mirror on the Wall: Who Is the Fairest Meta-Analysis of All?",Kandzari D.E.,2021,JACC: Cardiovascular Interventions
Impact of Pulmonary Artery Dilatation on Clinical Outcomes in Patients Undergoing Transcatheter Aortic Valve Replacement,Koseki K.,2021,JACC: Cardiovascular Interventions
Nonocular Influencing Factors for Primary Glaucoma: An Umbrella Review of Meta-Analysis,Li W.,2021,Ophthalmic Research
Clinical outcome of Maggot Debridement Therapy followed by Negative Pressure Wound Therapy for chronic hand wound with Multi-Drug Resistant Organism infection: Two cases and review of the literature,Phang Z.H.,2021,Journal of Orthopaedic Surgery
Can chest radiographic findings determine disease severity in Covid-19-positive patients? A single-center study,Stevic R.,2021,European Journal of Inflammation
Prediction of Postoperative Delirium in Geriatric Hip Fracture Patients: A Clinical Prediction Model Using Machine Learning Algorithms,Oosterhoff J.H.F.,2021,Geriatric Orthopaedic Surgery and Rehabilitation
Effect of periodontal treatments on blood pressure,Luo Y.,2021,Cochrane Database of Systematic Reviews
Neutrophil extracellular traps are associated with altered human pulmonary artery endothelial barrier function,Mori H.,2021,European Journal of Inflammation
Pregnancy induced hypertension among pregnant women delivering in a tertiary care hospital: A descriptive cross-sectional study,Thapa T.,2021,Journal of the Nepal Medical Association
Ulinastatin in the management of severe acute alcoholic pancreatitis: A case series,Keyal N.K.,2021,Journal of the Nepal Medical Association
"Once-weekly cagrilintide for weight management in people with overweight and obesity: a multicentre, randomised, double-blind, placebo-controlled and active-controlled, dose-finding phase 2 trial",Lau D.C.W.,2021,The Lancet
Long-acting amylin analogue for weight reduction,Gadde K.M.,2021,The Lancet
"Treatment dilemmas: strategies for priapism, chronic leg ulcer disease, and pulmonary hypertension in sickle cell disease",Azbell R.C.G.,2021,Hematology (United States)
Whom should we treat with novel agents? Specific indications for specific and challenging populations,Wilde L.,2021,Hematology (United States)
Oral hypomethylating agents: beyond convenience in MDS,Griffiths E.A.,2021,Hematology (United States)
Treatment of older adult or frail patients with multiple myeloma,Grant S.J.,2021,Hematology (United States)
CHIP: is clonal hematopoiesis a surrogate for aging and other disease?,Gondek L.P.,2021,Hematology (United States)
Chronic thromboembolic pulmonary hypertension: anticoagulation and beyond,Martin K.A.,2021,Hematology (United States)
Frontline treatment in CLL: the case for time-limited treatment,Lévy V.,2021,Hematology (United States)
Double-refractory Hodgkin lymphoma: tackling relapse after brentuximab vedotin and checkpoint inhibitors,Epperla N.,2021,Hematology (United States)
Perioperative consultative hematology: can you clear my patient for a procedure?,Burnett A.E.,2021,Hematology (United States)
Upfront therapy: the case for continuous treatment,Tam C.S.,2021,Hematology (United States)
β - Thalassemia: Evolving treatment options beyond transfusion and iron chelation,Langer A.L.,2021,Hematology (United States)
Corticosteroid-induced intraocular pressure elevation in the pediatric patients: A protocol for systematic review,Xu G.,2021,Medicine (United States)
ST-segment elevation versus non-ST-segment elevation myocardial infarction in current smokers after newer-generation drug-eluting stent implantation,Kim Y.H.,2021,Medicine (United States)
Interrelationships between migraine over the counter (OTC) painkillers and hypertensive disorders of pregnancy: A protocol for systematic review and meta-analysis,Nkuna S.L.,2021,Medicine (United States)
Risk factors for unplanned return to the operating room within 24 hours: A 9-year single-center observational study,Kao F.C.,2021,Medicine (United States)
Gut Microbiota Was Involved in the Process of Liver Injury During Intra-Abdominal Hypertension,Zhao Z.,2021,Frontiers in Physiology
"Radioembolization with Chemotherapy for Colorectal Liver Metastases: A Randomized, Open-Label, International, Multicenter, Phase III Trial",Mulcahy M.F.,2021,Journal of Clinical Oncology
Pregnancy and Neonatal Outcomes With Levothyroxine Treatment in Women With Subclinical Hypothyroidism Based on New Diagnostic Criteria: A Systematic Review and Meta-Analysis,Ding Z.,2021,Frontiers in Endocrinology
Associations Between Diabetic Retinal Microvasculopathy and Neuronal Degeneration Assessed by Swept-Source OCT and OCT Angiography,Qiu B.,2021,Frontiers in Medicine
Application of Machine Learning to Predict Acute Kidney Disease in Patients With Sepsis Associated Acute Kidney Injury,He J.,2021,Frontiers in Medicine
