title,authors,year,source
Frequency and Severity of Adverse Drug Reactions to Medications Prescribed for Alzheimer’s Disease in a Brazilian City: Cross-Sectional Study,Ferreira T.R.,2020,Frontiers in Pharmacology
NOX-Dependent Signaling Dysregulation in Severe COVID-19: Clues to Effective Treatments,Damiano S.,2020,Frontiers in Cellular and Infection Microbiology
Impact of plasma potassium normalization on short-term mortality in patients with hypertension and hyperkalemia,Krogager M.L.,2020,Journal of the American Heart Association
Management of Australian Patients with Severe Traumatic Brain Injury: Are Potentially Harmful Treatments Still Used?,Gantner D.,2020,Journal of Neurotrauma
Dementia with lewy bodies with pure agraphia for kanji (japanese morphograms),Nishida H.,2020,Internal Medicine
COVID-19 pneumonia resembling an acute exacerbation of interstitial pneumonia,Kitayama T.,2020,Internal Medicine
Is idiopathic central sleep apnea a separate entity?,Diaz S.,2020,Journal of Clinical Sleep Medicine
Subclinical Vascular Disease in Children with Human Immunodeficiency Virus in Uganda Is Associated with Intestinal Barrier Dysfunction,Dirajlal-Fargo S.,2020,Clinical Infectious Diseases
Different exposure metrics of rotating night shift work and hyperhomocysteinaemia among Chinese steelworkers: A cross-sectional study,Zhang S.,2020,BMJ Open
Utilisation of healthcare services for respiratory tract infections in patients with and without diabetes in Qatar: A cross-sectional study,Islam N.,2020,BMJ Open
Ventilatory response to exercise is preserved in patients with obesity hypoventilation syndrome,Han T.,2020,Journal of Clinical Sleep Medicine
Relationship between parental overweight and obesity and childhood metabolic syndrome in their offspring: Result from a cross-sectional analysis of parent-offspring trios in China,Yang Z.,2020,BMJ Open
Person-centered diabetes care and patient activation in people with type 2 diabetes,Rutten G.E.H.M.,2020,BMJ Open Diabetes Research and Care
Improving primary care for diabetes and hypertension: Findings from implementation research in rural South India,Lall D.,2020,BMJ Open
Knowledge and understanding of cardiovascular disease risk factors in Sierra Leone: A qualitative study of patients' and community leaders' perceptions,Ignatowicz A.,2020,BMJ Open
Expression of the NEK7/NLRP3 inflammasome pathway in patients with diabetic lower extremity arterial disease,Cai H.,2020,BMJ Open Diabetes Research and Care
Plasma Apixaban Levels in Patients Treated Off Label With the Lower Dose,Bhagirath V.C.,2020,Journal of the American College of Cardiology
Maxingxiongting mixture attenuates hypoxia pulmonary arterial hypertension to improve right ventricular hypertrophy by inhibiting the rho-kinase signaling pathway,An X.,2020,Journal of Traditional Chinese Medicine
U.S. Prevalence of Individuals With Diabetes and Chronic Kidney Disease Indicated for SGLT-2 Inhibitor Therapy,Aggarwal R.,2020,Journal of the American College of Cardiology
Risk of postoperative complications and revision surgery following robot-assisted posterior lumbar spinal fusion,Yang D.S.,2020,Spine
Taxifolin improves disorders of glucose metabolism and water-salt metabolism in kidney via PI3K/AKT signaling pathway in metabolic syndrome rats,Gao L.,2020,Life Sciences
Next-Generation Primary Atherosclerotic Cardiovascular Risk Prediction Tool. Are Nonmodifiable Risk Factors Relevant in the Equation?,Yeboah J.,2020,American Journal of Cardiology
"Borneol-mediated vardenafil hydrochloride patch for pediatric pulmonary arterial hypertension: Preparation, characterization and in vivo study",Jiang D.,2020,International Journal of Pharmaceutics
Strategies to prevent hemorrhagic transformation after reperfusion therapies for acute ischemic stroke: A literature review,Otsu Y.,2020,Journal of the Neurological Sciences
The effect of head positioning on cerebral hemodynamics: Experiences in mild ischemic stroke,Lam M.Y.,2020,Journal of the Neurological Sciences
"Efficacy of the thromboxane receptor antagonist NTP42 alone, or in combination with sildenafil, in the sugen/hypoxia-induced model of pulmonary arterial hypertension",Mulvaney E.P.,2020,European Journal of Pharmacology
Initial and subsequent 3-year cost after hospitalization for first acute ischemic stroke and intracerebral hemorrhage,Yousufuddin M.,2020,Journal of the Neurological Sciences
Effects of maternal protein restriction on central and peripheral renin-angiotensin systems in male rat offspring,Barros M.A.d.V.,2020,Life Sciences
Genetic and nongenetic factors associated with CADASIL: A retrospective cohort study,Ospina C.,2020,Journal of the Neurological Sciences
Impact of pulmonary embolism on in-hospital mortality of patients with ischemic stroke,Keller K.,2020,Journal of the Neurological Sciences
"A multi-center, prospective study on the progression rate of asymptomatic ventriculomegaly with features of idiopathic normal pressure hydrocephalus on magnetic resonance imaging to idiopathic normal pressure hydrocephalus",Kimihira L.,2020,Journal of the Neurological Sciences
Virtually All Complications of Active Infective Endocarditis Occurring in a Single Patient,Roberts W.C.,2020,American Journal of Cardiology
Outcome of hospitalization for COVID-19 in patients with interstitial lung disease an international multicenter study,Drake T.M.,2020,American Journal of Respiratory and Critical Care Medicine
Impact of High-Density Lipoprotein Levels on Cardiovascular Outcomes of Patients Undergoing Percutaneous Coronary Intervention With Drug-Eluting Stents,Roumeliotis A.,2020,American Journal of Cardiology
"Incidence, Characteristics, and Outcomes of Emergent Isolated Coronary Artery Bypass Grafting",Elsisy M.F.,2020,American Journal of Cardiology
Anosmia is associated with lower in-hospital mortality in COVID-19,Talavera B.,2020,Journal of the Neurological Sciences
"Desmoid tumors: To treat or not to treat, That is the question",Kasper B.,2020,Cancer
Down-regulation of lncRNA Gas5 promotes hypoxia-induced pulmonary arterial smooth muscle cell proliferation by regulating KCNK3 expression,Hao X.,2020,European Journal of Pharmacology
Mortality Risk Assessment Using CHA(2)DS(2)-VASc Scores in Patients Hospitalized With Coronavirus Disease 2019 Infection,Ruocco G.,2020,American Journal of Cardiology
Longer-term effects of intravenous immunoglobulin treatment in chronic inflammatory demyelinating polyneuropathy: Who benefits?,Terhoeven P.,2020,Journal of the Neurological Sciences
Cardiac endotheliitis and multisystem inflammatory syndrome after COVID-19,Fox S.E.,2020,Annals of Internal Medicine
Covid-19 systemic infection exacerbates pre-existing acute disseminated encephalomyelitis (ADEM),Hussein O.,2020,Journal of Neuroimmunology
Everolimus plus bevacizumab is an effective first-line treatment for patients with advanced papillary variant renal cell carcinoma: Final results from a phase II trial,Feldman D.R.,2020,Cancer
"Angiotensin-converting enzymes (ACE, ACE2) gene variants and COVID-19 outcome",Gómez J.,2020,Gene
Compassionate Use of Tocilizumab for Treatment of SARS-CoV-2 Pneumonia,Jordan S.C.,2020,Clinical Infectious Diseases
Systematic review of the role of renin-angiotensin system inhibitors in late studies on Covid-19: A new challenge overcome?,Volpe M.,2020,International Journal of Cardiology
Sympathomodulation in congestive heart failure: From drugs to devices,Grassi G.,2020,International Journal of Cardiology
A phase II study of anlotinib in 45 patients with relapsed small cell lung cancer,Wu D.,2020,International Journal of Cancer
Rheumatic manifestations: A compilation,Moutsopoulos H.M.,2020,Immunology and Rheumatology in Questions
Systemic sclerosis,Moutsopoulos H.M.,2020,Immunology and Rheumatology in Questions
"Systemic lupus erythematosus, mixed connective tissue disease and antiphospholipid syndrome",Moutsopoulos H.M.,2020,Immunology and Rheumatology in Questions
Dasatinib-related pulmonary adverse events in patients with chronic myeloid leukemia,Yang S.,2020,Zhonghua xue ye xue za zhi = Zhonghua xueyexue zazhi
Risk Assessment in Cardiac Arrhythmias,Sepehri Shamloo A.,2020,European Heart Journal
Hearts and bones: Choose your tracers wisely,Chandrashekar P.,2020,European Heart Journal
"Current Researches, Rationale, Plausibility, and Evidence Gaps on Metformin for the Management of Hypertensive Disorders of Pregnancy",Zhang Y.,2020,Frontiers in Pharmacology
Prevalence and risk factors of nonalcoholic fatty liver disease in patients with inflammatory bowel diseases: A cross-sectional and longitudinal analysis,Hoffmann P.,2020,World Journal of Gastroenterology
Infliximab is effective in the treatment of ulcerative colitis with dermatomyositis: A case report,Huang B.B.,2020,World Journal of Gastroenterology
Challenges in COVID-19 drug treatment in patients with advanced liver diseases: A hepatology perspective,Hanafy A.S.,2020,World Journal of Gastroenterology
Hypertension-Mediated Organ Damage and Long-term Cardiovascular Outcomes in Asian Hypertensive Patients without Prior Cardiovascular Disease,Oh J.S.,2020,Journal of Korean Medical Science
Should CHA<inf>2</inf>DS<inf>2</inf>-VASc Be Spelled With “V” or “V<inf>2</inf>”?,Okabe T.,2020,JACC: Clinical Electrophysiology
"Population-based comparison of chronic kidney disease prevalence and risk factors among adults living in the Punjab, Northern India and the USA (2013-2015)",Bragg-Gresham J.,2020,BMJ Open
"Comparing the prevalence of multimorbidity using different operational definitions in primary care in Singapore based on a cross-sectional study using retrospective, large administrative data",Lee Y.A.J.,2020,BMJ Open
Pathogenic potential of Parabacteroides distasonis revealed in a splenic abscess case: a truth unfolded,Gunalan A.,2020,BMJ Case Reports
Total control introducer-aided nasotracheal intubation using a videolaryngoscope in an anticipated difficult airway: A novel technique,Kumar A.,2020,BMJ Case Reports
Acrokeratosis paraneoplastica (Bazex syndrome) as the presenting sign of pancreatic adenocarcinoma,Horton L.,2020,BMJ Case Reports
Complete resolution of acute pancreatitis-induced chylous ascites following transhepatic portal vein stenting,Tindale A.,2020,BMJ Case Reports
Cavernous sinus embolisation prior to removal of penetrating foreign body in a 6-year-old child,Bhatia K.D.,2020,BMJ Case Reports
Cerebral contrast staining mimicking parenchymal haemorrhage in a stroke patient,Lim E.Y.T.,2020,BMJ Case Reports
Kayexalate-induced colitis and rectal stricture,Krishnamurthy P.,2020,BMJ Case Reports
Fast and furious: flecainide toxicity presenting as monomorphic ventricular tachycardia,Donthi N.,2020,BMJ Case Reports
Epidemiology of multimorbidity among people living with HIV in sub-Saharan Africa: A systematic review protocol,Oladimeji K.E.,2020,BMJ Open
Antihypertensive drug effects according to the pretreatment self-measured home blood pressure: The HOMED-BP study,Sano H.,2020,BMJ Open
Effect of surfactant dose on outcomes in preterm infants with respiratory distress syndrome: The OPTI-SURF study protocol,Goss K.C.W.,2020,BMJ Open
Strategies for improving the management of immune-related adverse events,Naing A.,2020,Journal for ImmunoTherapy of Cancer
'Should have gone to ...': Bilateral papilloedema with normal CSF pressure due to vestibular schwannoma,Ronan G.P.,2020,BMJ Case Reports
Para-Aortic haemangioma mimics paraganglioma on MRI,Flores H.,2020,BMJ Case Reports
"Effects of low sodium diet versus high sodium diet on blood pressure, renin, aldosterone, catecholamines, cholesterol, and triglyceride",Graudal N.A.,2020,Cochrane Database of Systematic Reviews
Pulmonary hypertension in COVID-19 pneumoniae: It is not always as it seems,Pasqualetto M.C.,2020,European Journal of Case Reports in Internal Medicine
The renin-angiotensin-aldosterone system inhibitors in COVID-19: From acidosis to ventilation and immunity,Wan-Hui L.,2020,Swiss Medical Weekly
Cocaine cardiotoxicity and ventricular disfunction in a young patient,de Carvalho e Souza K.,2020,Medicina (Brazil)
The APLNR gene polymorphism rs7119375 is associated with an increased risk of development of essential hypertension in the Chinese population: A meta-analysis,Yoshikawa M.,2020,Medicine (United States)
"Cross-sectional study of diabetes kidney disease in the Eastern Cape, South Africa",Adeniyi O.V.,2020,Medicine (United States)
Application of Artificial Intelligence in the Analysis of Features Affecting Cataract Surgery Complications in a Teaching Hospital,Lanza M.,2020,Frontiers in Medicine
Cellular Senescence in Kidney Fibrosis: Pathologic Significance and Therapeutic Strategies,Xu J.,2020,Frontiers in Pharmacology
Meningiomas in Premenopausal Women: Role of the Hormone Related Conditions,Maiuri F.,2020,Frontiers in Oncology
"Hydroxysafflor Yellow A: A Systematical Review on Botanical Resources, Physicochemical Properties, Drug Delivery System, Pharmacokinetics, and Pharmacological Effects",Zhao F.,2020,Frontiers in Pharmacology
"Case Report: A de novo CTNNB1 Nonsense Mutation Associated With Neurodevelopmental Disorder, Retinal Detachment, Polydactyly",KE Z.,2020,Frontiers in Pediatrics
"Evaluating ELISA, Immunofluorescence, and Lateral Flow Assay for SARS-CoV-2 Serologic Assays",Michel M.,2020,Frontiers in Microbiology
Clinical Study on Pulmonary Hypertension Caused by Genetic Immunity and Environment,Wang G.X.,2020,E3S Web of Conferences
"Predictors of renal damage in systemic lupus erythematous patients: Data from a multiethnic, multinational Latin American lupus cohort (GLADEL)",ReÃ¡tegui-Sokolova C.,2020,RMD Open
Hospitalizations among adults with chronic kidney disease in the United States: A cohort study,Schrauben S.J.,2020,PLoS Medicine
Reply,Cepas-Guillén P.,2020,Medicina Clinica
"Discovery to Launch of Anti-allergy (Emadine; Patanol/Pataday/Pazeo) and Anti-glaucoma (Travatan; Simbrinza) Ocular Drugs, and Generation of Novel Pharmacological Tools Such as AL-8810",Sharif N.A.,2020,ACS Pharmacology and Translational Science
Comparative analysis between the use of renin-angiotensin system antagonists and clinical outcomes of hospitalized patients with COVID-19 respiratory infection,Martínez-del Río J.,2020,Medicina Clinica
Risk of severe COVID-19 in hypertensive patients treated with renin-angiotensin-aldosterone system inhibitors,Golpe R.,2020,Medicina Clinica
First test of an automated detection platform to identify risk of decompensation in elderly patients,Zulfiqar A.A.,2020,European Journal of Case Reports in Internal Medicine
Efficacy and safety of TACE combined with Sorafenib in treatment of BCLC-C stage hepatocellular carcinoma,Zhu Y.,2020,Chinese Journal of Interventional Imaging and Therapy
Profile of elderly patients receiving antiretroviral therapy at Newlands Clinic in 2020: A cross-sectional study,Chimbetete C.,2020,Southern African Journal of HIV Medicine
Influence of benzalkonium chloride in anti-glaucoma medications on intraocular pressure and ocular surface: a Meta-analysis,Liu L.,2020,Zhonghua Shiyan Yanke Zazhi/Chinese Journal of Experimental Ophthalmology
The Utility of Diffusion-Weighted MRI Lesions to Compare the Effects of Different Heparinization Schemes in Intracranial Aneurysms Treated by Endovascular Intervention,Zhang L.,2020,Frontiers in Neurology
Maternal and Fetal Outcomes of Pregnancy in Nephrotic Syndrome Due to Primary Glomerulonephritis,Siligato R.,2020,Frontiers in Medicine
Treatment of Rare Inflammatory Kidney Diseases: Drugs Targeting the Terminal Complement Pathway,Ort M.,2020,Frontiers in Immunology
Dynamic SARS-CoV-2-Specific Immunity in Critically Ill Patients With Hypertension,Zeng Q.,2020,Frontiers in Immunology
Schistosomiasis Pulmonary Arterial Hypertension,Sibomana J.P.,2020,Frontiers in Immunology
Therapeutic Lessons to be Learned From the Role of Complement Regulators as Double-Edged Sword in Health and Disease,de Boer E.C.W.,2020,Frontiers in Immunology
Haemolytic anaemia: A consequence of COVID-19,Jawed M.,2020,BMJ Case Reports
Invasive pneumococcal disease confirmed in five different sites including Austrian syndrome in a male patient with methamphetamine abuse,Mekraksakit P.,2020,BMJ Case Reports
Epidemiology of depressive disorders in people living with hypertension in Africa: A systematic review and meta-analysis,Endomba F.T.,2020,BMJ Open
Pomalidomide and dexamethasone in myelomatous pleural effusion,Comba I.Y.,2020,BMJ Case Reports
Rare case of Marchiafava-Bignami disease due to thiamine deficiency and malnutrition,Kinsley S.,2020,BMJ Case Reports
Comparison of health service use and costs in stroke with and without comorbidities: A cross-sectional analysis using China urban medical claims data,DIng R.,2020,BMJ Open
Case 38-2020: A 52-year-old man with cancer and acute hypoxemia,Marinacci L.X.,2020,New England Journal of Medicine
Determinants of behavioural and biological risk factors for cardiovascular diseases from state level STEPS survey (2017–19) in Madhya Pradesh,Kokane A.M.,2020,PeerJ
Accuracy of fibrinogen/d-dimer ratio in predicting the occurrence of coronary slow flow phenomenon,Indrajaya T.,2020,Open Access Macedonian Journal of Medical Sciences
"Influence of Cigarettes and Alcohol on the Severity and Death of COVID-19: A Multicenter Retrospective Study in Wuhan, China",Dai M.,2020,Frontiers in Physiology
Increasing Risks of Suicide Attempt and Suicidal Drug Overdose After Head Trauma in Patients With Sleep-Disordered Breathing: A Population-Based Study,Harnod D.,2020,Frontiers in Psychiatry
"D-dimer, Troponin, and Urea Level at Presentation With COVID-19 can Predict ICU Admission: A Single Centered Study",Hachim M.Y.,2020,Frontiers in Medicine
DNA methyltransferase 3B deficiency unveils a new pathological mechanism of pulmonary hypertension,Yan Y.,2020,Science Advances
Posterior reversible encephalopathy syndrome in a patient with serotonin syndrome,Prakash S.,2020,BMJ Case Reports
Insulin autoimmune syndrome: A rare cause of spontaneous hypoglycaemia in non-diabetic individuals,Ravindra S.,2020,BMJ Case Reports
Cardiac arrest due to accidental overdose with norepinephrine dissolved in crystalloid,Hansel J.,2020,BMJ Case Reports
Primary cardiac angiosarcoma masquerading as intracardiac thrombus,Villano N.,2020,BMJ Case Reports
Cerebral venous sinus thrombosis in a patient with concomitant Graves' disease and squamous cell carcinoma of the cervix,Chee Y.C.,2020,BMJ Case Reports
Rare aggressive solid pseudopapillary neoplasm of the ovary with metastatic disease following surgical resection,Kushner B.S.,2020,BMJ Case Reports
Practice of Multidisciplinary Outpatient Service in the Department of Nephrology Participated by the Clinical Pharmacist,Yu W.L.,2020,Chinese Pharmaceutical Journal
Prolonged rituximab maintenance in follicular lymphoma patients: Long-term results of the SAKK 35/03 randomized trial,Moccia A.A.,2020,Blood Advances
MicroRNAs Bioinformatics Analyses Identifying HDAC Pathway as a Putative Target for Existing Anti‐COVID‐19 Therapeutics,Teodori L.,2020,Frontiers in Pharmacology
The Chemical Basis of Intracerebral Hemorrhage and Cell Toxicity With Contributions From Eryptosis and Ferroptosis,Derry P.J.,2020,Frontiers in Cellular Neuroscience
Metabolic abnormalities in G6PC3-deficient human neutrophils result in severe functional defects,McKinney C.,2020,Blood Advances
"Traditional Applications, Phytochemistry, and Pharmacological Activities of Eupatorium lindleyanum DC.: A Comprehensive Review",Wang X.,2020,Frontiers in Pharmacology
Zanubrutinib for the treatment of MYD88 wild-type Waldenström macroglobulinemia: A substudy of the phase 3 ASPEN trial,Dimopoulos M.,2020,Blood Advances
"Relationship Among Inflammation, Overweight Status, and Cognitive Impairment in a Community-Based Population of Chinese Adults",Wang J.,2020,Frontiers in Neurology
Evidence of thrombotic microangiopathy in children with SARS-CoV-2 across the spectrum of clinical presentations,Diorio C.,2020,Blood Advances
Medical Treatment of Cushing's Disease: An Overview of the Current and Recent Clinical Trials,Pivonello R.,2020,Frontiers in Endocrinology
"Leukocytes, Systemic Inflammation and Immunopathology in Acute-on-Chronic Liver Failure",Casulleras M.,2020,Cells
Association of midlife vascular risk and AD biomarkers with subsequent cognitive decline,Pettigrew C.,2020,Neurology
Duration of obesity exposure between ages 10 and 40 years and its relationship with cardiometabolic disease risk factors: A cohort study,Norris T.,2020,PLoS Medicine
Prevalence and correlates of depression among black and Latino stroke survivors with uncontrolled hypertension: A cross-sectional study,Ogunlade A.O.,2020,BMJ Open
"Vitamin D supplementation prior to in vitro fertilisation in women with polycystic ovary syndrome: A protocol of a multicentre randomised, double-blind, placebo-controlled clinical trial",Hu K.L.,2020,BMJ Open
Pulmonary Fungal Infections Affect Patients with COVID-19,Kuehn B.M.,2020,JAMA - Journal of the American Medical Association
Analysis of ARMD related risk factors and establishment of Nomoto prediction model in high altitude area,Guan R.J.,2020,International Eye Science
Improving Care for Heart Failure with Reduced Ejection Fraction-A Potential Polypill-Based Strategy,Agarwal A.,2020,JAMA - Journal of the American Medical Association
Urinary Magnesium in the Evaluation of Hypomagnesemia,Tucker B.M.,2020,JAMA - Journal of the American Medical Association
Experimental Rodent Models of Cardiovascular Diseases,Jia T.,2020,Frontiers in Cardiovascular Medicine
"Potential Role of Adjuvant Lenvatinib in Improving Disease-Free Survival for Patients With High-Risk Hepatitis B Virus-Related Hepatocellular Carcinoma Following Liver Transplantation: A Retrospective, Case Control Study",Han B.,2020,Frontiers in Oncology
Mediating Effect of Self-Efficacy on the Relationship Between Medication Literacy and Medication Adherence Among Patients With Hypertension,Shen Z.,2020,Frontiers in Pharmacology
Chinese guidelines on the management of liver cirrhosis (abbreviated version),Xu X.Y.,2020,World Journal of Gastroenterology
Real-world patterns of pegloticase use for treatment of gout: Descriptive multidatabase cohort study,Chen S.K.,2020,BMJ Open
Adults' experiences of living with pulmonary hypertension: A thematic synthesis of qualitative studies,Rawlings G.H.,2020,BMJ Open
"Study protocol for a multicentre, prospective cohort study of the association of angiotensin II type 1 receptor blockers on outcomes of coronavirus infection",Russell J.A.,2020,BMJ Open
Mineralocorticoid receptor antagonists for diabetic kidney disease,Rossing P.,2020,Clinical Journal of the American Society of Nephrology
Racial disparities in the arteriovenous fistula care continuum in hemodialysis patients,Qian J.,2020,Clinical Journal of the American Society of Nephrology
Esaxerenone (CS-3150) in patients with type 2 diabetes and microalbuminuria (ESAX-DN): Phase 3 randomized controlled clinical trial,Ito S.,2020,Clinical Journal of the American Society of Nephrology
A comparison of different estimates of albuminuria in association with mortality in epidemiologic research,Koopman J.J.E.,2020,Clinical Journal of the American Society of Nephrology
Retrospective review of complications of liver hydatid cyst surgery with emphasis on outcomes of omentoplasty,Hosseini Shabanan S.,2020,Iranian Journal of Parasitology
Design of huantai childhood cardiovascular health cohort study,Yang L.L.,2020,Zhonghua yu fang yi xue za zhi [Chinese journal of preventive medicine]
Association of blood pressure and left ventricular mass in children from the PROC cohort study,Shu W.,2020,Zhonghua yu fang yi xue za zhi [Chinese journal of preventive medicine]
Elevated blood pressure in childhood or adolescence and early cardiovascular damage,Sun J.H.,2020,Zhonghua yu fang yi xue za zhi [Chinese journal of preventive medicine]
Prevalence of pediatric hypertension during three separate visits based on one center cross-sectional study,Yu Z.Q.,2020,Zhonghua yu fang yi xue za zhi [Chinese journal of preventive medicine]
Isometric exercise training for hypertension,Smart N.A.,2020,Cochrane Database of Systematic Reviews
Sex- And age-based differences in the effect of central serotonin on arterial blood pressure regulation,Magnusson J.L.,2020,Journal of Applied Physiology
The Prevalence of Hypertension and Its Influencing Factors in Middle-aged and Elderly People in China,Yuan J.,2020,Chinese General Practice
MicroRNA-874-5p regulates autophagy and proliferation in pulmonary artery smooth muscle cells by targeting Sirtuin 3,Zhang L.,2020,European Journal of Pharmacology
Systematic analysis of molecular mechanism of resveratrol for treating pulmonary hypertension based on network pharmacology technology,Chen Y.,2020,European Journal of Pharmacology
Dysfunctional Rhbdf2 of proopiomelanocortin mitigates ambient particulate matter exposure-induced neurological injury and neuron loss by antagonizing oxidative stress and inflammatory reaction,Xu M.X.,2020,Journal of Hazardous Materials
Epstein-barr virus-induced meningitis-retention syndrome,Suzuki M.,2020,European Journal of Case Reports in Internal Medicine
"Efficacy of ""kardiovitin"" in integrated treatment in arterial hypertension patients",Katamanova E.,2020,E3S Web of Conferences
Assessment of Hypertension Using Clinical Electrocardiogram Features: A First-Ever Review,Bird K.,2020,Frontiers in Medicine
A Potential Bioelectromagnetic Method to Slow Down the Progression and Prevent the Development of Ultimate Pulmonary Fibrosis by COVID-19,Masaud S.M.,2020,Frontiers in Immunology
The Prevalence of Pulmonary Hypertension Among Maintenance Dialysis Patients With ESRD and Its Associated Factors: A Retrospective Study,Zhang Y.,2020,Frontiers in Medicine
Prognostic factors and predictors of outcome in patients with COVID-19 and related pneumonia: a retrospective cohort study,Boari G.E.M.,2020,Bioscience Reports
Effects of antenatal dexamethasone and hyperglycemia on cardiovascular adaptation to asphyxia in preterm fetal sheep,Lear C.A.,2020,American Journal of Physiology - Regulatory Integrative and Comparative Physiology
US veterans administration diabetes risk (VADR) national cohort: Cohort profile,Avramovic S.,2020,BMJ Open
"Association between asymptomatic intracranial arterial stenosis and insulin resistance or diabetes mellitus: A cross-sectional study in rural Shandong, China",Wang Q.,2020,BMJ Open Diabetes Research and Care
Birth Weight Standard Deviation Score is a Significant Determinant of Serum Urotensin-II Levels at Term-Equivalent Age in Preterm Infants,Ebata A.,2020,American Journal of Perinatology
circRNA CDR1as Promotes Pulmonary Artery Smooth Muscle Cell Calcification by Upregulating CAMK2D and CNN3 via Sponging miR-7-5p,Ma C.,2020,Molecular Therapy - Nucleic Acids
Direct Delivery of MicroRNA96 to the Lungs Reduces Progression of Sugen/Hypoxia-Induced Pulmonary Hypertension in the Rat,Docherty C.K.,2020,Molecular Therapy - Nucleic Acids
Gender differences in vascular stiffness indicators and daily blood pressure profile in patients with arterial hypertension and depressive disorders,Fendrikova A.V.,2020,Kardiologiya
Effect of amlodipine on the manifestations of chronic insomnia in hypertensive patients with type 2 diabetes mellitus,Isayeva G.,2020,Arterial Hypertension (Poland)
Clinical Characteristics and Neonatal Outcomes of Pregnant Patients With COVID-19: A Systematic Review,Islam M.M.,2020,Frontiers in Medicine
Evidence for Training-Induced Changes in miRNA Levels in the Skeletal Muscle of Patients With Type 2 Diabetes Mellitus,Simaitis S.,2020,Frontiers in Physiology
Role of Growth Differentiation Factor 15 in Lung Disease and Senescence: Potential Role Across the Lifespan,Al-Mudares F.,2020,Frontiers in Medicine
Gender differences in treatment of coronavirus disease-2019,Ambrosino I.,2020,Monaldi Archives for Chest Disease
"Pharmacokinetics and Bioequivalence of Rasagiline Tablets in Chinese Healthy Subjects Under Fasting and Fed Conditions: An Open, Randomized, Single-Dose, Double-Cycle, Two-Sequence, Crossover Trial",Li Y.,2020,Frontiers in Pharmacology
"Patterns of Deterioration in Moderate Patients With COVID-19 From Jan 2020 to Mar 2020: A Multi-Center, Retrospective Cohort Study in China",Chen S.L.,2020,Frontiers in Medicine
"Gestational Diabetes Mellitus—Innovative Approach to Prediction, Diagnosis, Management, and Prevention of Future NCD—Mother and Offspring",McIntyre H.D.,2020,Frontiers in Endocrinology
Editorial: Renal Function in Acute and Chronic Kidney Diseases,Imig J.D.,2020,Frontiers in Physiology
The Expression of Proteins Related to Serotonin Pathway in Pulmonary Arteries of Dogs Affected With Pulmonary Hypertension Secondary to Degenerative Mitral Valve Disease,Sakarin S.,2020,Frontiers in Veterinary Science
Quantifying the impact of COVID-19 control measures using a Bayesian model of physical distancing,Anderson S.C.,2020,PLoS Computational Biology
Dose-dependent oral glucocorticoid cardiovascular risks in people with immunemediated inflammatory diseases: A population-based cohort study,Pujades-Rodriguez M.,2020,PLoS Medicine
Research protocol for the validation of a new portable technology for real-time continuous monitoring of Early Warning Score (EWS) in hospital practice and for an early-stage multistakeholder assessment,Manetti S.,2020,BMJ Open
Effect of finerenone on chronic kidney disease outcomes in type 2 diabetes,Bakris G.L.,2020,New England Journal of Medicine
Temperature detection system for Renal Denervation Catheter application,Gourikutty S.B.N.,2020,"2020 IEEE 22nd Electronics Packaging Technology Conference, EPTC 2020"
"Possibilities of ct in detection of portal cavernoma, differential diagnosis with adenocarcinoma of the pancreatic head",Trofimova T.N.,2020,Russian Electronic Journal of Radiology
Molecular biology of atherosclerotic ischemic strokes,Tuttolomondo A.,2020,International Journal of Molecular Sciences
Association of soluble suppression of tumorigenesis‐2 (ST2) with endothelial function in patients with ischemic heart failure,Dimitropoulos S.,2020,International Journal of Molecular Sciences
A sex-specific role of endothelial sirtuin 3 on blood pressure and diastolic dysfunction in female mice,Zeng H.,2020,International Journal of Molecular Sciences
The trends of medical care expenditure with adjustment of lifestyle habits and medication; 10-year retrospective follow-up study,Ono H.,2020,International Journal of Environmental Research and Public Health
Axitinib in ponatinib-resistant B-cell acute lymphoblastic leukemia harboring a T315L mutation,Giudice V.,2020,International Journal of Molecular Sciences
Increased mir-142 levels in plasma and atherosclerotic plaques from peripheral artery disease patients with post-surgery cardiovascular events,Barbalata T.,2020,International Journal of Molecular Sciences
Long-term benefits of tailored exercise in severe sarcoidosis: A case report,Herrera-Olivares A.M.,2020,International Journal of Environmental Research and Public Health
Vasa vasorum lumen narrowing in brain vascular hyalinosis in systemic hypertension patients who died of ischemic stroke,Gychka S.G.,2020,International Journal of Molecular Sciences
Feasibility of indonesia family life survey wave 5 (Ifls5) data for air pollution exposure–response study in indonesia,Agustian D.,2020,International Journal of Environmental Research and Public Health
Adiposity and high blood pressure during childhood: A prospective analysis of the role of physical activity intensity and sedentary time in the gecko drenthe cohort,Wiersma R.,2020,International Journal of Environmental Research and Public Health
Sex differences in risk factors for metabolic syndrome in the Korean population,Lee Y.,2020,International Journal of Environmental Research and Public Health
Bilateral nephroblastoma with dilated cardiomyopathy as an indication for off-protocol treatment: A case report,Sosnowska-Sienkiewicz P.,2020,International Journal of Environmental Research and Public Health
Hypertension prevalence based on blood pressure measurements on two vs. One visits: A community-based screening programme and a narrative review,Plumettaz C.,2020,International Journal of Environmental Research and Public Health
Status of theory use in self-care research,Jaarsma T.,2020,International Journal of Environmental Research and Public Health
