title,authors,year,source
Clinical characteristics and subsequent need for anti-hypertensive agents in the postpartum period for hypertensive disorders of pregnancy,Wilkie G.L.,2023,Pregnancy Hypertension
Multiple substance use and blood pressure in women experiencing homelessness,Suen L.W.,2023,Addictive Behaviors Reports
Hemodynamic responses to low-level transcutaneous auricular nerve stimulation in young volunteers,Šinkovec M.,2023,IBRO Neuroscience Reports
Impact on Cardiovascular Health of Using Phentermine/Topiramate in Combination With Laparoscopic Sleeve Gastrectomy in Super Obesity,Jayaprakash M.S.,2023,Journal of Surgical Research
Intracranial hemorrhage after recombinant tissue plasminogen Activator: The competing risks survival analysis,Pengtong W.,2023,Interdisciplinary Neurosurgery: Advanced Techniques and Case Management
The effect of hyperventilation versus normoventilation on cerebral oxygenation using near infrared spectroscopy in children undergoing posterior fossa tumor resection: A randomized controlled cross-over trial,Sarhan K.A.,2023,Anaesthesia Critical Care and Pain Medicine
Semiparametric Model-Based Adaptive Control for Aortic Pressure Regulation in Ex Situ Heart Perfusion,Yao W.,2023,IEEE Transactions on Industrial Electronics
Antihypertensive effects of Pleurospermum lindleyanum aqueous extract in spontaneously hypertensive rats,Zhang P.,2023,Journal of Ethnopharmacology
"Effects of indoor air purification intervention on blood pressure, blood‑oxygen saturation, and heart rate variability: A double-blinded cross-over randomized controlled trial of healthy young adults",Xia X.,2023,Science of the Total Environment
Ethanol effects on L-type voltage-gated calcium channel performance,Yoosefian M.,2023,Journal of Molecular Liquids
"Association of blood manganese concentrations with 24-h based brachial and central blood pressure, and pulse-wave velocity.",Carrasco-Rios M.,2023,Environmental Research
Test-retest reliability of 3D velocity-selective arterial spin labeling for detecting normal variations of cerebral blood flow,Xu F.,2023,NeuroImage
Blood pressure-driven rupture of blood vessels,Sun W.K.,2023,Journal of the Mechanics and Physics of Solids
Exact solutions and conservation laws of a one-dimensional PDE model for a blood vessel,Anco S.C.,2023,"Chaos, Solitons and Fractals"
A comparative study of the definitions of intradialytic hypotension correlated with increased mortality to identify universal predictors,Laurence Saint L.S.Q.,2023,International Journal of Medical Informatics
A network-based model of dynamic cerebral autoregulation,Daher A.,2023,Microvascular Research
"The effect of orally administered nitrate on renal function and blood pressure in a randomized, placebo-controlled, crossover study in healthy subjects",Østergaard A.M.,2023,Nitric Oxide - Biology and Chemistry
Kidney injury molecule-1 and podocalyxin dysregulation in an arginine vasopressin induced rodent model of preeclampsia,Ramdin S.,2023,European Journal of Obstetrics and Gynecology and Reproductive Biology
"Sex differences in the relationship between hepatic steatosis, mood and anxiety disorders",Goulart A.C.,2023,Journal of Psychosomatic Research
Prediction of acute hypertensive episodes in critically ill patients,Itzhak N.,2023,Artificial Intelligence in Medicine
Clinical prediction rules for adverse evolution in patients with COVID-19 by the Omicron variant,Portuondo-Jiménez J.,2023,International Journal of Medical Informatics
Transient high salt intake causes epigenetic changes and leads to persistent inflammatory activation to produce “salt memory”,Liao Y.,2023,Journal of Nutritional Biochemistry
Healthcare-based interventions to address food insecurity during pregnancy: a systematic review,Merchant T.,2023,American Journal of Obstetrics and Gynecology MFM
Muscarinic cholinergic modulation of cardiovascular variables in spinal cord injured rats,Théo M.,2023,Experimental Neurology
Bladder deformity accompanied by pelvic fracture indirectly indicates clinical severity,Ota S.,2023,American Journal of Emergency Medicine
Chronic physiologic hyperglycemia impairs insulin-mediated suppression of plasma glucagon concentration in healthy humans,Chen X.,2023,Metabolism: Clinical and Experimental
Relationship between bisphenol A and the cardiovascular disease metabolic risk factors in American adults: A population-based study,Chen M.,2023,Chemosphere
Characterization of patient dose distributions and probabilistic risk analysis in cardiovascular catheterization laboratories,Weir V.J.,2023,Biomedical Physics and Engineering Express
Cardiorespiratory coupling as an early marker of cardiac autonomic dysfunction in type 2 diabetes mellitus patients,Da Silva C.D.,2023,Respiratory Physiology and Neurobiology
Agreement of Oscillometric and Auscultatory blood pressure measurement methods: An ambulance noise simulation study,Tatliparmak A.C.,2023,American Journal of Emergency Medicine
Colonic stricture: A rare complication of ultraselective transcatheter arterial embolization with microcoils for transverse colonic diverticular hemorrhage,Nguyen L.,2023,Radiology Case Reports
The young fruit of Citrus aurantium L. or Citrus sinensis Osbeck as a natural health food: A deep insight into the scientific evidence of its health benefits,Luo J.,2023,Arabian Journal of Chemistry
Accuracy of the triglyceride-glucose index as a surrogate marker for identifying metabolic syndrome in non-diabetic individuals,Couto A.N.,2023,Nutrition
Bilateral vertebral artery dissection extending to the left posterior cerebral artery: A case report,Morishita M.,2023,Radiology Case Reports
Prevalence and risk factors of thyroid dysfunction in outpatients with overweight or obese first-episode and drug-naïve major depressive disorder,Wang Q.,2023,Journal of Affective Disorders
Correlation between visuo-cognitive tests and simulator performance of commercial drivers in the United States,Bhattacharya S.,2023,Accident Analysis and Prevention
SGLT2 inhibitors for prevention of primary and secondary cardiovascular outcomes: A meta-analysis of randomized controlled trials,He G.,2023,Heart and Lung
An evolutionary U-shaped network for Retinal Vessel Segmentation using Binary Teaching–Learning-Based Optimization,Rajesh C.,2023,Biomedical Signal Processing and Control
Baseline and longitudinal trajectories of body-mass index and all-cause mortality among patients with type 2 diabetes,Yang Z.,2023,Diabetes and Metabolism
Co-administration of metformin and/or glibenclamide with losartan reverse N<sup>G</sup>-nitro-L-arginine-methyl ester-streptozotocin-induced hypertensive diabetes and haemodynamic sequelae in rats,Moke E.G.,2023,Microvascular Research
The undoing-hypothesis in athletes - three pilot studies testing the effect of positive emotions on athletes’ psychophysiological recovery,Lautenbach F.,2023,Psychology of Sport and Exercise
"Early identification of PCOS with commonly known diseases: Obesity, diabetes, high blood pressure and heart disease using machine learning techniques",Aggarwal S.,2023,Expert Systems with Applications
Coronavirus Disease 2019 and Hypertension: How Anti-hypertensive Drugs Affect COVID-19 Medications and Vice Versa,Doostkam A.,2023,Current Drug Safety
Reduced Apela/APJ system expression in patients with pulmonary artery hypertension secondary to chronic obstructive pulmonary disease,Hu Y.,2023,Heart and Lung
Compensation for respiratory motion–induced signal loss and phase corruption in free-breathing self-navigated cine DENSE using deep learning,Abdi M.,2023,Magnetic Resonance in Medicine
Long-axis in-plane combined with short-axis out-of-plane technique in ultrasound-guided arterial catheterization in infants: A randomized controlled trial,Wang Z.,2023,Journal of Clinical Anesthesia
Combined femoral artery block and femoral nerve block reduces thigh tourniquet-induced hypertension,Xu F.,2023,Journal of Clinical Anesthesia
Lung-protective ventilation during Trendelenburg pneumoperitoneum surgery: A randomized clinical trial,Grieco D.L.,2023,Journal of Clinical Anesthesia
Effect of two-week red beetroot juice consumption on modulation of gut microbiota in healthy human volunteers – A pilot study,Wang Y.,2023,Food Chemistry
Co-exposure to particulate matter and humidity increases blood pressure in hypertensive mice via the TRPV4-cPLA<inf>2</inf>-COX2 pathway,Guo M.,2023,Ecotoxicology and Environmental Safety
"Nonlinear relationship between pulse pressure and risk of cognitive impairment: A 4-year community-based cohort study in Xi'an, China",Zhou R.,2023,Journal of the Neurological Sciences
Ethanol consumption favors pro-contractile phenotype of perivascular adipose tissue: A role for interleukin-6,Simplicio J.A.,2023,Life Sciences
The role of systemic inflammation and oxidative stress in the association of particulate air pollution metal content and early cardiovascular damage: A panel study in healthy college students,Zhang L.,2023,Environmental Pollution
Pre- and postnatal particulate matter exposure and blood pressure in children and adolescents: A systematic review and meta-analysis,Liu Y.,2023,Environmental Research
Exposure to Volatile Organic Compounds Is Associated with Hypertension in Black Adults: The Jackson Heart Study,McGraw K.E.,2023,Environmental Research
Association of occupational exposure to polycyclic aromatic hydrocarbons in workers with hypertension from a northeastern Chinese petrochemical industrial area,Sun Y.,2023,Environmental Pollution
Long-term associations of air pollution exposure with liver enzymes among adult employees of the Electricity Generating Authority of Thailand: A longitudinal cohort study,Paoin K.,2023,Atmospheric Environment
The genetic polymorphisms and levels of adipokines and adipocytokines that influence the risk of developing gestational diabetes mellitus in Thai pregnant women,Tangjittipokin W.,2023,Gene
"Evaluation the binding of chlorogenic acid with bovine serum albumin: Spectroscopic methods, electrochemical and molecular docking",Jia W.,2023,Spectrochimica Acta - Part A: Molecular and Biomolecular Spectroscopy
Chai-Gui Decoction and its representative components ameliorate spontaneous hypertension rats by modulating lipid metabolism and gut microbiota,Zhu H.,2023,Journal of Ethnopharmacology
COMMD5 is involved in the mechanisms of hypotension after parathyroidectomy in patients receiving hemodialysis,Li B.,2023,European Journal of Pharmacology
Blood Levels of Angiotensinogen and Hypertension in the Multi-Ethnic Study of Atherosclerosis (MESA),Trainor P.J.,2023,Journal of the American College of Cardiology
Longer time in blood pressure target range improves cardiovascular outcomes among patients with Type 2 diabetes: A secondary analysis of a randomized clinical trial,Chen K.Y.,2023,Diabetes Research and Clinical Practice
Using Adult Ambulatory Blood Pressure Thresholds in Youth: Impact of Nocturnal Hypertension,Lyon S.M.,2023,Hypertension
Vascular Smooth Muscle TRPV4 (Transient Receptor Potential Vanilloid Family Member 4) Channels Regulate Vasoconstriction and Blood Pressure in Obesity,Zhu Y.,2023,Hypertension
Validation of the Aktiia blood pressure cuff for clinical use according to the ANSI/AAMI/ISO 81060-2:2013 protocol,Alexandre J.,2023,Blood Pressure Monitoring
Real-world long-term effects on blood pressure and other cardiovascular risk factors for patients in digital therapeutics,Willis M.,2023,Blood Pressure Monitoring
Sex Differences in Associations between Socioeconomic Status and Incident Hypertension among Chinese Adults,Ma H.,2023,Hypertension
Hypertension Correlates with Stronger Blood Flow Pulsatility in Small Perforating Cerebral Arteries Assessed with 7 Tesla Magnetic Resonance Imaging,Van Den Kerkhof M.,2023,Hypertension
Altered Neuronal Discharge in the Organum Vasculosum of the Lamina Terminalis Contributes to Dahl Salt-Sensitive Hypertension,Stocker S.D.,2023,Hypertension
Higher Maternal Cortisol Associated with Lower Blood Pressure in Offspring from 3 Months to 5 Years of Age in the Odense Child Cohort,Al-Jorani H.,2023,Hypertension
Pathophysiology of the Nondipping Blood Pressure Pattern,Huart J.,2023,Hypertension
A new risk factor for predicting stroke in patients with atrial fibrillation: morning blood pressure surge,Gorcan A.,2023,Blood Pressure Monitoring
Established and Emerging Cancer Therapies and Cardiovascular System: Focus on Hypertension - Mechanisms and Mitigation,Butel-Simoes L.E.,2023,Hypertension
Role of basal autonomic functions in patients with increased morning blood pressure surge,Akbay E.,2023,Blood Pressure Monitoring
HyperChildNET: A European Network Moving Forward in the Field of Pediatric Hypertension,Lurbe E.,2023,Hypertension
Circadian Misalignment Impacts the Association of Visceral Adiposity with Elevated Blood Pressure in Adolescents,Morales-Ghinaglia N.,2023,Hypertension
Short-term effects of transcatheter aortic valve replacement on blood pressure and cardiac function in elderly patients with severe aortic stenosis,Aoyama R.,2023,Blood Pressure Monitoring
"Validation of the A&amp;D UM-212BLE monitor according to ISO 81060-2, 2018: a device with clinically important programmability",Alpert B.S.,2023,Blood Pressure Monitoring
Hypothalamic Oxytocin Neuron Activation Attenuates Intermittent Hypoxia-Induced Hypertension and Cardiac Dysfunction in an Animal Model of Sleep Apnea,Rodriguez J.,2023,Hypertension
Catheter-Based Renal Denervation: 9-Year Follow-Up Data on Safety and Blood Pressure Reduction in Patients with Resistant Hypertension,Sesa-Ashton G.,2023,Hypertension
"Validation of the Hingmed DBP-01P clinical automatic blood pressure monitor provided with wide-range cuff, evaluated in a general population according to the ISO 81060-2:2018 protocol",Fania C.,2023,Blood Pressure Monitoring
Erratum: Device-guided slow breathing with direct biofeedback of pulse wave velocity - acute effects on pulse arrival time and self-measured blood pressure (Blood Press Monit (2023) 28 (52-58) DOI: 10.1097/MBP.0000000000000628),No authors available,2023,Blood Pressure Monitoring
The association between frontal QRS-T angle and reverse dipper status in newly diagnosed hypertensive patients,Karakayali M.,2023,Blood Pressure Monitoring
(Re)modeling high-salt diet-induced hypertension in mice,Power G.,2023,American journal of physiology. Heart and circulatory physiology
"High-salt diet augments systolic blood pressure and induces arterial dysfunction in outbred, genetically diverse mice",Zheng X.,2023,American journal of physiology. Heart and circulatory physiology
Pregnancy-associated ruptured splenic arteriovenous malformation: A rare but fatal complication in hereditary hemorrhagic telangiectasia,Kabiri D.,2023,European Journal of Obstetrics and Gynecology and Reproductive Biology
Spontaneous rupture of an infected pseudocyst of the pancreas: A case report,Chtourou M.F.,2023,International Journal of Surgery Case Reports
"Fournier's gangrene with retroperitoneal extension, a case report",Molla Y.D.,2023,International Journal of Surgery Case Reports
Characteristics and Outcomes of Percutaneous Coronary Intervention Following Large-Scale No Charge/Low-Charge Coronary Artery Calcium Score Program,Chami T.,2023,Cardiovascular Revascularization Medicine
"Preeclampsia association of placental nucleotide variations in eNOS, VEGFA, and FLT-1 genes in Latin American pregnant women",Macías-Salas A.,2023,Placenta
"Polypharmacy is differentially associated with 20-year mortality among community-dwelling elderly women and men: The Israel Glucose Intolerance, Obesity and Hypertension cohort study",Orenstein L.,2023,Mechanisms of Ageing and Development
Selection Bias in the Hypotension Prediction Index: Reply,Enevoldsen J.,2023,Anesthesiology
Selection Bias in the Hypotension Prediction Index: Comment,Giustiniano E.,2023,Anesthesiology
Novel mechanism of increased preeclampsia risk after kidney donation,Enninga E.A.L.,2023,Kidney International
How Can International Consistency in Determination of Brain Death/Death by Neurological Criteria be Improved? The World Brain Death Project,Lewis A.,2023,Journal of Neurosurgical Anesthesiology
The blood pressure lowering effects of glucagon-like peptide-1 receptor agonists: A mini-review of the potential mechanisms,Ribeiro-Silva J.C.,2023,Current Opinion in Pharmacology
Beyond intracranial pressure: monitoring cerebral perfusion and autoregulation in severe traumatic brain injury,Dietvorst S.,2023,Current Opinion in Critical Care
Acute-setting vs. staged-setting vessel fractional flow reserve of intermediate non-culprit lesions in patients with ST-segment elevation myocardial infarction (FAST STAGED study),Huang J.,2023,IJC Heart and Vasculature
"Circ_0001326 suppresses trophoblast cell proliferation, invasion, migration and epithelial-mesenchymal transition progression in preeclampsia by miR-188-3p/HtrA serine peptidase 1 axis",Gao X.,2023,Journal of Hypertension
Stagnating rates of blood pressure control in Australia: insights from opportunistic screening of 10 046 participants of the May Measurement Month campaigns,Carnagarin R.,2023,Journal of Hypertension
Association between blood pressure and angiotensin-converting enzymes activity in prepubertal children,Gaspar A.R.,2023,Journal of Hypertension
Sex-specific associations of reservoir-excess pressure parameters with age and subclinical vascular remodeling,Gimblet C.J.,2023,Journal of Hypertension
"Health football beats them all: subgroup analysis of the 3F (Fit&amp;Fun with Football) study on white-coat hypertension, sustained hypertension, dippers, nondippers, and on pharmacologically un(treated) arterial hypertension",Schrader B.,2023,Journal of Hypertension
Association between lifetime cannabis use and arterial stiffness in a middle-aged general population,Vallée A.,2023,Journal of Hypertension
Sleep irregularity and the association with hypertension and blood pressure levels: the ELSA-Brasil study,Parise B.K.,2023,Journal of Hypertension
Relative prognostic importance of aortic and brachial blood pressures for cardiovascular and mortality outcomes in patients with resistant hypertension and diabetes: a two cohorts prospective study,Cardoso C.R.L.,2023,Journal of Hypertension
"Blood pressure variability: methodological aspects, clinical relevance and practical indications for management - a European Society of Hypertension position paper <sup>∗</sup>",Parati G.,2023,Journal of Hypertension
"Oscillometric pulse wave velocity estimated via the Mobil-O-Graph shows excellent accuracy in children, adolescents and young adults: an invasive validation study",Walser M.,2023,Journal of Hypertension
Biomechanics models predict increasing smooth muscle tone as a novel therapeutic target for central arterial dysfunction in hypertension,Pewowaruk R.J.,2023,Journal of Hypertension
"Telehealth Use, Care Continuity, and Quality: Diabetes and Hypertension Care in Community Health Centers Before and During the COVID-19 Pandemic",Tierney A.A.,2023,Medical Care
Patient-level and system-level determinants of stroke fatality across 16 large hospitals in Ghana and Nigeria: a prospective cohort study,Sarfo F.S.,2023,The Lancet Global Health
Aerobic exercise capacity is normal in obesity with or without metabolic syndrome,Deboeck G.,2023,Respiratory Medicine
Pediatric laboratory developed tests filling the gaps for children in crisis,Bunch D.R.,2023,Journal of Mass Spectrometry and Advances in the Clinical Lab
Central venous pressure amplitude: A novel marker of resuscitation quality,Cournoyer A.,2023,Resuscitation
A prediction model on incident ESKD among individuals with T2D and CKD,Lin Y.,2023,Journal of Diabetes and its Complications
Progression of blood-borne viruses through bloodstream: A comparative mathematical study,Ram D.,2023,Computer Methods and Programs in Biomedicine
Inhibiting B cell activating factor attenuates preeclamptic symptoms in placental ischemic rats,Herrock O.,2023,American Journal of Reproductive Immunology
Distinct metabolic features of genetic liability to type 2 diabetes and coronary artery disease: a reverse Mendelian randomization study,Smith M.L.,2023,eBioMedicine
"Epidemiology of hypertension among adults in Addis Ababa, Ethiopia",Mekonene M.,2023,Preventive Medicine Reports
Current Management of Hemodynamically Unstable Patients with Pelvic Fracture,Harrell K.,2023,Current Surgery Reports
Association between proteomic biomarkers and myocardial fibrosis measured by MRI: the multi-ethnic study of atherosclerosis,Bakhshi H.,2023,eBioMedicine
A pilot study to predict cardiac arrest in the pediatric intensive care unit,Kenet A.L.,2023,Resuscitation
Management of acute severe hypertension in youth: from the philosophical to the practical,Giammattei V.C.,2023,Current Opinion in Pediatrics
Isometric Resistance Training to Manage Hypertension: Systematic Review and Meta-analysis,Baffour-Awuah B.,2023,Current Hypertension Reports
Electrolyte Imbalance among Patients with and with No ST-Elevation Myocardial Infarction: A Cohort Study,Dreidi M.,2023,Critical Care Nursing Quarterly
Hypertensive Emergencies: Common Presentations and Pharmacological Interventions,El Hussein M.T.,2023,Critical Care Nursing Quarterly
Synergism of amlodipine and telmisartan or candesartan on blood pressure reduction by using SynergyFinder 3.0 and probability sum test in vivo,Xia T.,2023,Pharmacology research &amp; perspectives
Vitamin D<inf>3</inf> supplementation had no benefits in patients with metabolic syndrome and vitamin D deficiency: A pilot study,Aquino S.L.S.,2023,Clinical Nutrition ESPEN
"Premeal almond load decreases postprandial glycaemia, adiposity and reversed prediabetes to normoglycemia: A randomized controlled trial",Gulati S.,2023,Clinical Nutrition ESPEN
Goal-directed haemodynamic therapy: an imprecise umbrella term to avoid,Saugel B.,2023,British Journal of Anaesthesia
Unmet needs and opportunities for optimal management of patients with type 2 diabetes and chronic kidney disease,Pantalone K.M.,2023,Journal of Diabetes and its Complications
Presence of retinopathy and incident kidney and cardiovascular events in type 2 diabetes with normoalbuminuria – A post-hoc analysis of the PRIORITY randomized clinical trial,Rotbain Curovic V.,2023,Journal of Diabetes and its Complications
"The effect of SGLT2 inhibitors, GLP1 agonists, and their sequential combination on cardiometabolic parameters: A randomized, prospective, intervention study",Bechlioulis A.,2023,Journal of Diabetes and its Complications
Predictors of Improvement of Sarcopenia after Transjugular Intrahepatic Portosystemic Shunt Creation in Cirrhotic Patients,Huang S.,2023,Journal of Vascular and Interventional Radiology
Clinical significance of measuring hepatic venous pressure gradient on transjugular liver biopsy for patients with pre-cirrhotic bridging fibrosis liver disease,Vu T.,2023,Clinical Imaging
Door-to-furosemide time and clinical outcomes in acute heart failure,Marques P.,2023,European Journal of Emergency Medicine
Comparison between clevidipine and nicardipine in cerebrovascular diseases: A systematic review and meta-analysis,Seifi A.,2023,Clinical Neurology and Neurosurgery
All-cause and cardiovascular mortality after hysterectomy and oophorectomy in a large cohort (HUNT2),Michelsen T.M.,2023,Acta Obstetricia et Gynecologica Scandinavica
Fragmented Vortex in Heart Failure With Reduced Ejection Fraction: A Prospective Vector Flow Mapping Study,Chan J.S.K.,2023,Ultrasound in Medicine and Biology
Letter to the editor: “The emerging concept of fluid tolerance: A position paper”,Chalkias A.,2023,Journal of Critical Care
Large maternal waist circumference in relation to height is associated with high glucose concentrations in an early-pregnancy oral glucose tolerance test: A population-based study,Jokelainen M.,2023,Acta Obstetricia et Gynecologica Scandinavica
Authors' reply to the comment by Shan et al.,Beilstein C.M.,2023,European Journal of Pain (United Kingdom)
Maternal and perinatal outcomes in patients with severe preeclampsia and primary hypothyroidism. Case and control study,Vázquez Rodríguez J.G.,2023,Clinica e Investigacion en Ginecologia y Obstetricia
Cross-sectional associations of persistent organic pollutants measured in adipose tissue and metabolic syndrome in clinically diagnosed middle-aged adults,Reina-Pérez I.,2023,Environmental Research
Perspectives of Primary Care Clinicians on the Diagnosis and Treatment of Pediatric Hypertension,Carroll A.J.,2023,Family and Community Health
Letter to the editor: “Combination of norepinephrine with phenylephrine versus norepinephrine with vasopressin in critically ill patients with septic shock: A retrospective study”,Bulloch M.N.,2023,Journal of Critical Care
Metabolic syndrome and its predictors among adults seeking medical care: A trending public health concern,Jemal A.,2023,Clinical Nutrition ESPEN
Adiposity impacts cognitive function in Asian populations: an epidemiological and Mendelian Randomization study,Mina T.,2023,The Lancet Regional Health - Western Pacific
CBD supplementation reduces arterial blood pressure via modulation of the sympatho-chromaffin system: A substudy from the HYPER-H21-4 trial,Kumric M.,2023,Biomedicine and Pharmacotherapy
Lessons learned from the pilot family model of diabetes self-management intervention in the Republic of the Marshall Islands,Andersen J.A.,2023,Contemporary Clinical Trials Communications
Acute cardiovascular responses to unilateral bicep curls with blood flow restriction,Zheng X.,2023,Journal of Exercise Science and Fitness
Association of abdominal obesity and systolic blood pressure indices with cardiovascular disease risk prediction among communitydwelling older adults,Duangjai A.,2023,Electronic Journal of General Medicine
Posterior reversible encephalopathy syndrome: A conundrum of nephrotic syndrome complication,Munirah M.P.,2023,Electronic Journal of General Medicine
Posterior reversible encephalopathy syndrome following septicemia in patient with myasthenia gravis,Hai P.D.,2023,Radiology Case Reports
Emergency transileocolic vein obliteration for life-threatening bleeding from gastric varices,Chikamori F.,2023,Radiology Case Reports
Limitations associated with thermoregulation and cardiovascular research assessing laborers performing work in the heat,Morrissey M.C.,2023,American Journal of Industrial Medicine
Point/counterpoint: Arterial blood pressure response to exercise does relate to exercise-induced improvement in cognitive function,Washio T.,2023,Journal of Cerebral Blood Flow and Metabolism
Application of sequential multimodal analgesia before and after impacted mandibular third molar extraction: Protocol for a randomized controlled trial,Kim S.H.,2023,Contemporary Clinical Trials Communications
Practice variability in the perioperative management of pediatric moyamoya disease in North America,Sun L.R.,2023,Journal of Stroke and Cerebrovascular Diseases
Evaluating emergency department tube thoracostomy: A single-center use of trauma video review to assess efficiency and technique,Marinica A.L.,2023,Surgery (United States)
Sex-specific associations between markers of arterial stiffness and bone mineral density in Indian men and women,Ranatunga S.,2023,Bone
Early life adversity and cardiovascular responses to repeated stress among adolescents: Moderating role of COMT gene rs4680 polymorphism,Lü W.,2023,Psychoneuroendocrinology
Reference values of myocardial native T1 and extracellular volume in patients without structural heart disease and had negative 3T cardiac magnetic resonance adenosine stress test,Kositanurit W.,2023,IJC Heart and Vasculature
Systemic Outcomes of Intravitreal Injections of Dexamethasone and Anti-Vascular Endothelial Growth Factor,Lin T.Y.,2023,Ophthalmology and Therapy
The effect of polyphenols in post stroke adults: A systematic review of randomised controlled trials,Bayes J.,2023,Clinical Nutrition ESPEN
The Utility of COMPASS-31 Questionnaire to Predict Autonomic Dysfunction in Patients With Cervical/Upper Thoracic Compressive Myelopathy,Takri T.,2023,Journal of Neurosurgical Anesthesiology
Improving Clinical Care for Children With CKD: A Report From a National Kidney Foundation Scientific Workshop,Warady B.A.,2023,American Journal of Kidney Diseases
Isolated sixth nerve palsy as the first manifestation of preeclampsia,Sebastian S.A.,2023,Radiology Case Reports
Neonatal Epignathus with hypoplastic left heart syndrome: Anaesthetic challenges and peri-operative implications,Rath A.,2023,Trends in Anaesthesia and Critical Care
Pro: We Should Use a Pulmonary Artery Catheter with Right Ventricular Pressure Waveforms in Cardiac Surgical Patients,Denault A.,2023,Journal of Cardiothoracic and Vascular Anesthesia
Explainable deep learning model to predict invasive bacterial infection in febrile young infants: A retrospective study,Yang Y.,2023,International Journal of Medical Informatics
Acute regulation of erythropoietin via lower body negative pressure: Influence of sex and age,Diaz-Canestro C.,2023,Scandinavian Journal of Medicine and Science in Sports
"Tofogliflozin, a sodium-glucose cotransporter 2 inhibitor, improves pulmonary vascular remodeling due to left heart disease in mice",Joki Y.,2023,Journal of Cardiology
Recruitment and retention of primary care practices in the Southeastern Collaboration to Improve Blood Pressure Control,Shikany J.M.,2023,Contemporary Clinical Trials Communications
Associations between metabolic disorders and sleep disturbance in patients with schizophrenia,Yan H.,2023,Comprehensive Psychiatry
Recombinant tissue plasminogen activator (rTPA) management for first onset acute ischemic stroke with covid -19 and non-covid -19 patients,Khedr E.M.,2023,Journal of Stroke and Cerebrovascular Diseases
Do sex differences in paediatric type 1 diabetes care exist? A systematic review,de Vries S.A.G.,2023,Diabetologia
Long-term effects of PM<inf>2.5</inf> components on hypertension: A national analysis in China,Lv S.,2023,Environmental Research
Deliberate Compensated Vasoplegia–A Novel Pharmaceutical Approach for Controlling Blood Pressure During Surgery for Pheochromocytoma,Mazeh H.,2023,World Journal of Surgery
Heart sound–derived systolic time intervals for atrioventricular delay optimization in cardiac resynchronization therapy,Luo H.,2023,Heart Rhythm
Self-powered and wireless physiological monitoring system with integrated power supply and sensors,Yan W.,2023,Nano Energy
Feasibility and outcomes from using a commitment devices and text message reminders to increase adherence to time-restricted eating: A randomized trial,Fanaroff A.C.,2023,American Heart Journal
A single night of moderate at-home sleep restriction increases hunger and food intake in overweight young adults,Chamorro R.,2023,Nutrition
The cardiorespiratory response and physiological determinants of the 6-min handbike cycle test in healthy children: A cross-sectional study,Torres-Puebla G.,2023,Pediatric Pulmonology
Intermittent high-intensity exercise for pre- to established hypertension: A systematic review and meta-analysis,Teixeira J.M.M.,2023,Scandinavian Journal of Medicine and Science in Sports
Short-term Blood Pressure Variability and Incident CKD in Patients With Hypertension: Findings From the Cardiovascular and Metabolic Disease Etiology Research Center–High Risk (CMERC-HI) Study,Jhee J.H.,2023,American Journal of Kidney Diseases
Hypertension the ‘Missed Modifiable Risk Factor’ for Diabetic Neuropathy: a Systematic Review,Sethi Y.,2023,Current Problems in Cardiology
"Effect of oral nutritional supplementation combined with impedance vectors for dry weight adjustment on the nutritional status, hydration status and quality of life in patients on chronic hemodialysis: A pilot study",Nieves-Anaya I.,2023,Clinical Nutrition ESPEN
Management of traumatic brain injury in the non-neurosurgical intensive care unit: a narrative review of current evidence,Wiles M.D.,2023,Anaesthesia
Hepatic steatosis and advanced hepatic fibrosis are independent predictors of long-term mortality in acute myocardial infarction,Chin Y.H.,2023,"Diabetes, Obesity and Metabolism"
Raise vigilance against refractory distributive shock due to severe wet beriberi,Ma T.,2023,American Journal of the Medical Sciences
"Nationwide Analysis of Penetrating Thoracic Aortic Injury: Injury Patterns, Management, and Outcomes",Slocum C.,2023,Journal of Surgical Research
Best Practices in Medical Management of Chronic Hypertension,Boyle R.,2023,Physician Assistant Clinics
An Opportunity for Prevention: Associations Between the Life's Essential 8 Score and Cardiovascular Incidence Using Prospective Data from UK Biobank,Petermann-Rocha F.,2023,Current Problems in Cardiology
Point/counterpoint: Arterial blood pressure response to exercise does not relate to exercise-induced improvement in cognitive function,Lefferts W.K.,2023,Journal of Cerebral Blood Flow and Metabolism
Adult hypertensive rats are more prone to gut microflora perturbation and fibrosis in response to moderate restraint stress,Wang T.,2023,Translational Research
Continuous physiological signal measurement over 24-hour periods to assess the impact of work-related stress and workplace violence,Hamidi Shishavan H.,2023,Applied Ergonomics
Effect of lixisenatide on natriuretic peptides in people with type 2 diabetes and recent acute coronary syndrome: The ELIXA trial,Gerstein H.C.,2023,"Diabetes, Obesity and Metabolism"
Sex disparity of cerebral white matter hyperintensity in the hypertensive elderly: The Shanghai Changfeng study,Wang L.,2023,Human Brain Mapping
Identifying high-risk phenotypes and associated harms of delayed time-to-antibiotics in patients with ICU onset sepsis: A retrospective cohort study,Hu W.,2023,Journal of Critical Care
Emergency management of intracerebral hemorrhage,Mazzoleni V.,2023,Journal of Critical Care
Biological age models based on a healthy Han Chinese population,Li Z.,2023,Archives of Gerontology and Geriatrics
Safety and efficacy of an oral insulin (Capsulin) in patients with early-stage type 2 diabetes: A dose-ranging phase 2b study,New R.R.C.,2023,"Diabetes, Obesity and Metabolism"
