title,authors,year,source
Diet Quality Index for older adults (DQI-65): development and use in predicting adherence to dietary recommendations and health markers in the UK National Diet and Nutrition Survey,Dorrington N.,2022,British Journal of Nutrition
Thrombotic microangiopathy mediates poor prognosis among lupus nephritis via complement lectin and alternative pathway activation,Zhang B.,2022,Frontiers in Immunology
Case report: Exploring under the tip of the iceberg: A case series of “self-limiting” multisystem inflammatory syndrome in children,Meneghel A.,2022,Frontiers in Pediatrics
"Cardiac geometry, as assessed by cardiac magnetic resonance, can differentiate subtypes of chronic thromboembolic pulmonary vascular disease",McGettrick M.,2022,Frontiers in Cardiovascular Medicine
How to avoid overestimating the burden of hypertension in epidemiological studies? A new methodology to account for within-person variability of blood pressure,Olié V.,2022,International journal of epidemiology
Effect of a Remotely Delivered Self-directed Behavioral Intervention on Body Weight and Physical Health Status among Adults with Obesity: The D-ELITE Randomized Clinical Trial,Hoerster K.D.,2022,JAMA
"A 6-Year-Old Boy with Cough, Mucositis, and Vesiculobullous Skin Lesions",Tian J.,2022,JAMA
Preventing Poor Outcomes for Neurosurgical Patients,Klavansky D.,2022,Seminars in Neurology
Assessing widening disparities in HbA1c and systolic blood pressure retesting during the COVID-19 pandemic in an LGBTQ+-focused federally qualified health center in Chicago: a retrospective cohort study using electronic health records,Rivera A.S.,2022,BMJ Open Diabetes Research and Care
Chronic management of pulmonary embolism in thromboangiitis obliterans,Martinho M.,2022,BMJ Case Reports
Fatal methaemoglobinemia due to intentional sodium nitrite ingestion,Wettstein Z.S.,2022,BMJ Case Reports
Targeting VEGF-A/VEGFR2 Y949 Signaling-Mediated Vascular Permeability Alleviates Hypoxic Pulmonary Hypertension,Zhou W.,2022,Circulation
"Kidney Hemodynamic Effects of Angiotensin Receptor Blockade, Sodium-Glucose Cotransporter-2 Inhibition Alone, and Their Combination: A Crossover Randomized Trial in People with Type 2 Diabetes",Scholtes R.A.,2022,Circulation
GLP-1 Receptor Agonists for the Reduction of Atherosclerotic Cardiovascular Risk in Patients with Type 2 Diabetes,Marx N.,2022,Circulation
"Effect of ""one-stop"" outpatient management on the control rate of multiple metabolic disorders patients",Yang L.C.,2022,Zhonghua yi xue za zhi
Sex difference after acute myocardial infarction patients with a history of current smoking and long-term clinical outcomes: Results of KAMIR Registry,Kim Y.H.,2022,Cardiology Journal
NT-proBNP increase during stress echocardiography predicts significant changes in ischemic mitral regurgitation severity in patients qualified for surgical revascularization,Piątkowski R.,2022,Cardiology Journal
Micronutrient Supplementation to Reduce Cardiovascular Risk,An P.,2022,Journal of the American College of Cardiology
Interpretation of Mendelian randomization using a single measure of an exposure that varies over time,Morris T.T.,2022,International journal of epidemiology
A systematic review of nonsynonymous single nucleotide polymorphisms in the renin–angiotensin–aldosterone system,Rechciński T.,2022,Cardiology Journal
Prediction of the hypertension risk in teenagers,Wieniawski P.,2022,Cardiology Journal
Association between type 2 diabetes and 5-year overall survival in early-stage pancreatic cancer: a retrospective cohort study,Tang Z.,2022,PeerJ
Comparison of novel markers of metabolic complications and cardiovascular risk factors between obese non-diabetic and obese type 1 diabetic children and young adults,Kącka A.,2022,Frontiers in Endocrinology
Serum sphingolipid profiling as a novel biomarker for metabolic syndrome characterization,Berkowitz L.,2022,Frontiers in Cardiovascular Medicine
"Establishment and validation of the cut-off values of estimated glomerular filtration rate and urinary albumin-to-creatinine ratio for diabetic kidney disease: A multi-center, prospective cohort study",Gao Z.,2022,Frontiers in Endocrinology
Development and validation of a nomogram to predict the risk of peripheral artery disease in patients with type 2 diabetes mellitus,Liang J.,2022,Frontiers in Endocrinology
Differences in disease severity and prognosis of exercise-induced right-to-left shunt between idiopathic pulmonary arterial hypertension and chronic thromboembolic pulmonary hypertension patients,Wang S.,2022,Frontiers in Cardiovascular Medicine
Christmas article: Christmas music might just be the secret behind the peace of Christmas …,Wolff D.L.,2022,Ugeskrift for laeger
"The impact of urbanisation on the cardiometabolic health of Indigenous Brazilian peoples: a systematic review and meta-analysis, and data from the Brazilian Health registry",Kramer C.K.,2022,The Lancet
Electronic Nicotine Delivery Systems: An Updated Policy Statement from the American Association for Cancer Research and the American Society of Clinical Oncology,Herbst R.S.,2022,Journal of Clinical Oncology
Associations of climate variability driven by El Niño-southern oscillation with excess mortality and related medical costs in Chinese elderly,Xu H.,2022,Science of the Total Environment
Impact of Christian Orthodox Church dietary recommendations on metabolic syndrome risk factors: A scoping review,Kokkinopoulou A.,2022,Nutrition Research Reviews
Low-molecular-weight heparin in addition to low-dose aspirin for preventing preeclampsia and its complications: A systematic review and meta-analysis,Zheng L.,2022,Frontiers in Cardiovascular Medicine
Exploring the acute cardiovascular effects of Floatation-REST,Flux M.C.,2022,Frontiers in Neuroscience
Effect of antiplatelet agents on Escherichia coli sepsis mechanisms: A review,Mariotti A.,2022,Frontiers in Microbiology
Surgical treatment of chronic thromboembolic pulmonary hypertension in combination with a left anterior descending artery myocardial bridge: A case report,Zugurov I.K.,2022,Frontiers in Cardiovascular Medicine
Occupational and domestic physical activity and diabetes risk in adults: Results from a long-term follow-up cohort,Wang J.,2022,Frontiers in Endocrinology
The selective aldosterone synthase inhibitor Baxdrostat significantly lowers blood pressure in patients with resistant hypertension,Forzano I.,2022,Frontiers in Endocrinology
Mean versus variability of lipid measurements over 6 years and incident cardiovascular events: More than a decade follow-up,Masrouri S.,2022,Frontiers in Cardiovascular Medicine
Epidemiological trends in the presentation of diabetic ketoacidosis in children newly diagnosed with type 1 diabetes from 2011 to 2017 in Kuwait,Al-Abdulrazzaq D.,2022,Frontiers in Endocrinology
Optimization of respiratory-gated auricular vagus afferent nerve stimulation for the modulation of blood pressure in hypertension,Garcia R.G.,2022,Frontiers in Neuroscience
Association of antithrombin with development of trauma-induced disseminated intravascular coagulation and outcomes,Wada T.,2022,Frontiers in Immunology
Effects of lifestyle interventions on cardiovascular risk factors in South Asians: a systematic review and meta-analysis,Limbachia J.,2022,BMJ Open
Effect of systolic blood pressure fluctuations during resuscitation on postoperative complications following meningioma surgery: A retrospective observation study,Luo D.X.,2022,Medicine (United States)
The efficacy and safety of pre-emptive methoxamine infusion in preventing hypotension by in elderly patients receiving spinal anesthesia: A PRISMA-compliant protocol for systematic review and meta-analysis,Li L.,2022,Medicine (United States)
Prediction of fluid responsiveness by dynamic preload parameters in children undergoing thoracoscopic surgery with one-lung ventilation - A prospective observational study,Xie S.,2022,Medicine (United States)
Plug-assisted retrograde transvenous obliteration for the treatment of gastric variceal bleeding in absence of gastrorenal or gastrocaval shunt: A case report,Shim J.,2022,Medicine (United States)
A multicenter prospective study of the treatment and outcome of patients with gastroduodenal peptic ulcer bleeding in Japan,Kawaguchi K.,2022,Medicine (United States)
Modelling factors associated with therapeutic inertia in hypertensive patients: Analysis using repeated data from a hospital registry in West Africa,Barro M.,2022,Medicine (United States)
Clinical efficacy and safety of astragalus injection combined with ACEI/ARB in the treatment of diabetic kidney disease: Protocol for a systematic review and meta-analysis,Zhu Z.,2022,Medicine (United States)
The effect of Taohong Siwu decoction combined with antihypertensive medicine in the treatment of hypertension: Meta-analysis,Xie P.C.,2022,Medicine (United States)
Association between ACAT1 rs1044925 and increased hypertension risk in Tongdao Dong,Zhou T.,2022,Medicine (United States)
Nomogram based on clinical features at a single outpatient visit to predict masked hypertension and masked uncontrolled hypertension: A study of diagnostic accuracy,Meng H.,2022,Medicine (United States)
How to evaluate the patient with a suspected mast cell disorder and how/when to manage symptoms,Akin C.,2022,Hematology (United States)
Association of some biochemical parameters and blood pressure among males with hypertension in the camps of Nineveh province-Iraq,Baker L.A.A.,2022,Journal of Population Therapeutics and Clinical Pharmacology
Modulation effects of Etlingera elatior ethanol extract as anti-inflammatory on chronic kidney disease in mice with hypertension and diabetes,Widyarini T.,2022,Journal of Population Therapeutics and Clinical Pharmacology
The importance of big data for healthcare and its usage in clinical statistics of cardiovascular disease,Andry J.F.,2022,Journal of Population Therapeutics and Clinical Pharmacology
Endoscopic ultrasound-guided portal pressure gradient measurement,Guzmán-Calderón E.,2022,Endoscopy
Associations between serum soluble transferrin receptor and the prevalence of cancers,Zhang Y.,2022,Frontiers in Oncology
Case report: Oral anticoagulant combined with percutaneous coronary intervention for peripheral embolization of left ventricular thrombus caused by myocardial infarction in a patient with diabetes mellitus,Zhu C.,2022,Frontiers in Cardiovascular Medicine
Long-term trajectories of BMI and cumulative incident metabolic syndrome: A cohort study,Ying M.,2022,Frontiers in Endocrinology
Association between triglyceride-glucose index and atrial fibrillation: A retrospective observational study,Chen S.,2022,Frontiers in Endocrinology
Elevated circulating GPHB5 levels in women with insulin resistance and polycystic ovary syndrome: A cross-sectional study and multiple intervention studies,Wang Y.,2022,Frontiers in Endocrinology
Necrotizing pneumonia and purulent meningitis caused by bloodstream infection of CA-MRSA in a child: A rare case report,Li P.,2022,Frontiers in Pediatrics
Effect of angiotensin receptor-neprilysin inhibitor on atrial electrical instability in atrial fibrillation,Zhu T.,2022,Frontiers in Cardiovascular Medicine
Sex differences in the association between blood pressure and atrial fibrillation: A case-control study,Zhao X.,2022,Frontiers in Cardiovascular Medicine
Managing hypertension in a Rohingya refugee camp: a brief report,Hamilton D.,2022,BMJ Open Quality
Clinical Risk Factors For Kidney Tubule Biomarker Abnormalities Among Hypertensive Adults With Reduced eGFR in the SPRINT Trial,Ikeme J.C.,2022,American journal of hypertension
Increased Beat-to-Beat Blood Pressure Variability Is Associated With Impaired Cognitive Function,Asmuje N.F.,2022,American journal of hypertension
Adrenal Ablation Versus Mineralocorticoid Receptor Antagonism for the Treatment of Primary Aldosteronism: A Single-Center Prospective Cohort Study,Zhou Y.,2022,American journal of hypertension
Primary Aldosteronism: State-of-the-Art Review,Vaidya A.,2022,American journal of hypertension
"Case 37-2022: A 55-Year-Old Man with Fatigue, Weight Loss, and Pulmonary Nodules.",Roberts M.B.,2022,New England Journal of Medicine
HIF1 inhibitor acriflavine rescues early-onset preeclampsia phenotype in mice lacking placental prolyl hydroxylase domain protein 2,Sallais J.,2022,JCI Insight
Metabolic Profile and Echocardiographic Evaluation in Adults with Growth Hormone Deficiency,Yang H.,2022,Hormone and Metabolic Research
Inequalities in glycemic and multifactorial cardiovascular control of type 2 diabetes: The Heart Healthy Hoods study,Ares-Blanco S.,2022,Frontiers in Medicine
"CVD risk in non-albuminuric chronic kidney disease in hypertensive, non-diabetic subjects: A post-hoc analysis from SPRINT",Sheng C.S.,2022,Frontiers in Cardiovascular Medicine
Intensity of hypertensive exposure in young adulthood and subclinical atherosclerosis in middle age: Evidence from the CARDIA study,Xiong Z.,2022,Frontiers in Cardiovascular Medicine
"Deletion of classical transient receptor potential 1, 3 and 6 alters pulmonary vasoconstriction in chronic hypoxia-induced pulmonary hypertension in mice",Malkmus K.,2022,Frontiers in Physiology
Insulin-like growth factor-1 levels are associated with interventricular septal thickening,Chen Y.,2022,Frontiers in Endocrinology
Circulating fibroblast activation protein α is reduced in acute ischemic stroke,Sieweke J.T.,2022,Frontiers in Cardiovascular Medicine
Sex differences in arterial hypertension,Gerdts E.,2022,European Heart Journal
Effect of a Multicomponent Intervention Delivered on a Web-Based Platform on Hypertension Control: A Cluster Randomized Clinical Trial,Zhou H.,2022,JAMA Network Open
“Goodnight” from the heart: A cardiovascular circuit that promotes sleep,Yu C.D.,2022,Neuron
Treatment Strategy for Fatal Arrhythmias in Ebstein's Anomaly Combined With Leadless Pacemaker and S-ICD Implantations,Takami M.,2022,JACC: Case Reports
First-in-Man Robotic-Assisted Renal Denervation,Bermpeis K.,2022,JACC: Case Reports
Sex differences and risk factors for bleeding in Alagille syndrome,Hankeova S.,2022,EMBO Molecular Medicine
Pericardial Lipoma With Fat Necrosis,Higashimoto N.,2022,JACC: Case Reports
Anterior Myocardial Infarction Complicated by Apical Thrombus and Purulent Pericarditis,Panman S.C.M.D.,2022,JACC: Case Reports
Mapping of Spatiotemporal Auricular Electrophysiological Signals Reveals Human Biometric Clusters,Huang Q.,2022,Advanced Healthcare Materials
Cardiovascular baroreflex circuit moonlights in sleep control,Yao Y.,2022,Neuron
Effect of Superficial Anastomoses on Circulatory Dynamics in Twin-Twin Transfusion Syndrome,Konno H.,2022,Twin Research and Human Genetics
MRI-Visible Perivascular Spaces and Risk of Incident Dementia: The Framingham Heart Study,Romero J.R.,2022,Neurology
Systemic immune-inflammation index is associated with diabetic kidney disease in Type 2 diabetes mellitus patients: Evidence from NHANES 2011-2018,Guo W.,2022,Frontiers in Endocrinology
"Impaired fasting glucose levels among perinatally HIV-infected adolescents and youths in Dar es Salaam, Tanzania",Nkinda L.,2022,Frontiers in Endocrinology
Microscopic polyangiitis presenting with persistent cough and hemoptysis in pediatrics: A case report and review of the literature,Zhu Y.,2022,Frontiers in Oncology
Case report: Conservative treatment for fertility preservation in a woman with hemoperitoneum due to an invasive mole,Xu L.,2022,Frontiers in Oncology
Circulating angiotensin converting enzyme 2 and COVID-19,Leowattana W.,2022,World Journal of Clinical Cases
Pomolidomide for relapsed/refractory light chain amyloidosis after resistance to both bortezomib and daratumumab: A case report,Li X.,2022,World Journal of Clinical Cases
Pseudoileus caused by primary visceral myopathy in a Han Chinese patient with a rare MYH11 mutation: A case report,Li N.,2022,World Journal of Clinical Cases
Inflammatory myofibroblastic tumor of the central nervous system: A case report,Su Z.J.,2022,World Journal of Clinical Cases
Abdominal bronchogenic cyst: A rare case report,Li C.,2022,World Journal of Clinical Cases
Flexible treatment of gestational diabetes mellitus adjusted according to intrauterine fetal growth versus treatment according to strict maternal glycemic parameters: a randomized clinical trial,Fernández-López M.,2022,BMJ Open Diabetes Research and Care
Long-term results of extended Boari flap technique for management of complete ureteral avulsion: A case report,Zhong M.Z.,2022,World Journal of Clinical Cases
Effect of teach-back health education combined with structured psychological nursing on adverse emotion and patient cooperation during 99mTc-3PRGD2.SPECT/CT,Gong W.N.,2022,World Journal of Clinical Cases
How to manage isolated tension non-surgical pneumoperitonium during bronchoscopy? A case report,Baima Y.J.,2022,World Journal of Clinical Cases
Acute cytomegalovirus hepatitis in an immunocompetent patient: A case report,Wang J.P.,2022,World Journal of Clinical Cases
Long-term Intensive Blood Pressure Control Hard to Maintain,Slomski A.,2022,JAMA
High-Resolution Transthoracic Echocardiography Accurately Detects Pulmonary Arterial Pressure and Decreased Right Ventricular Contractility in a Mouse Model of Pulmonary Fibrosis and Secondary Pulmonary Hypertension,Hansen T.S.,2022,Journal of the American Heart Association
Risk Factors for Delayed Cerebral Ischemia in Good-Grade Patients With Aneurysmal Subarachnoid Hemorrhage,Rautalin I.,2022,Journal of the American Heart Association
Mutant Phosphodiesterase 3A Protects From Hypertension-Induced Cardiac Damage,Ercu M.,2022,Circulation
"Smartwatch-Detected Atrial Fibrillation: The ""value"" in the Positive Predictive Value",Marcus G.M.,2022,Circulation
Dietary Salt Intake Preferences and the Risk of Cardiovascular Disease,Ghoneim S.,2022,Journal of the American College of Cardiology
Asymptomatic orthostatic hypotension and risk of falls in community-dwelling older people,Claffey P.,2022,Age and ageing
Twenty-four-hour ambulatory blood pressure monitoring,Bugeja A.,2022,CMAJ. Canadian Medical Association Journal
"Corrigendum: Benefits and risks of antihypertensive medication in adults with different systolic blood pressure: A meta-analysis from the perspective of the number needed to treat, (Front. Cardiovasc. Med, (2022), 9, (986502), 10.3389/fcvm.2022.986502)",Mao Y.,2022,Frontiers in Cardiovascular Medicine
Association between metabolic scores for visceral fat and chronic kidney disease: A cross-sectional study,Yu P.,2022,Frontiers in Endocrinology
Relationship of the metabolic score for insulin resistance and the risk of stroke in patients with hypertension: A cohort study,Cai X.,2022,Frontiers in Endocrinology
The effect of blood pressure variability on the prognosis of patients with acute cerebral hemorrhage: Possible mechanism,Sun X.,2022,Frontiers in Neuroscience
"Transcutaneous electrical acupoint stimulation for reducing cognitive dysfunction in lumbar spine surgery: A randomized, controlled trail",Wang L.F.,2022,Frontiers in Aging Neuroscience
The optimal pulse pressures for healthy adults with different ages and sexes correlate with cardiovascular health metrics,Chou C.H.,2022,Frontiers in Cardiovascular Medicine
Intracerebral opportunistic infections caused by immunosuppressants after orthotopic liver transplantation: Report of two cases and literature review,Guo Y.,2022,Frontiers in Immunology
Multi-omics insights into the biological mechanisms underlying statistical gene-by-lifestyle interactions with smoking and alcohol consumption,Majarian T.D.,2022,Frontiers in Genetics
Ischemic Optic Neuropathy Secondary to Varicella-Zoster Vasculitis Mimicking Giant Cell Arteritis: Case Report,Rodriguez-Pla A.,2022,Case Reports in Neurology
Prediction model of obstructive sleep apnea–related hypertension: Machine learning–based development and interpretation study,Shi Y.,2022,Frontiers in Cardiovascular Medicine
Efficacy and indications of tonsillectomy in patients with IgA nephropathy: a retrospective study,Li Y.,2022,PeerJ
Right Bundle-Branch Block Pattern in Precordial Leads and Left Bundle-Branch Block Pattern with Left Axis Deviation in Frontal Plane Leads - What Does This Mean?,Scheffer M.K.,2022,JAMA Internal Medicine
Chemerin-9 in paraventricular nucleus increases sympathetic outflow and blood pressure via glutamate receptor-mediated ROS generation,Wang J.X.,2022,European Journal of Pharmacology
"Effects of two alveolar recruitment manoeuvres (sustained inflation and stepwise) followed by positive end-expiratory pressure on cardiac output (measured with lithium dilution), invasive blood pressure and arterial oxygen tension in isoflurane-anaesthetised goats",Gómez Fernández L.,2022,Research in Veterinary Science
Characterization of Doppler spectrum of hepatic veins in dogs with pulmonary hypertension,Silva V.B.C.,2022,Research in Veterinary Science
Nitric oxide synthase inhibition reveals differences in the nitric oxide pathway in previously laminitic ponies,Finding E.J.T.,2022,Research in Veterinary Science
"Dual endothelin antagonist aprocitentan for resistant hypertension (PRECISION): a multicentre, blinded, randomised, parallel-group, phase 3 trial",Schlaich M.P.,2022,The Lancet
Comparison of the Effectiveness of Transnasal Humidified Rapid Insufflation Ventilator Exchange (THRIVE) with Facemask Pre-Oxygenation in 40 Patients <sup>3</sup>65 Years of Age Undergoing General Anaesthesia During Gastrointestinal Surgery for Intestinal Obstruction,Wang W.,2022,Medical Science Monitor
"Safety, tolerability and efficacy of up-titration of guideline-directed medical therapies for acute heart failure (STRONG-HF): a multinational, open-label, randomised, trial",Mebazaa A.,2022,The Lancet
Obesity and related comorbidities in a large population-based cohort of subjects with type 1 diabetes in Catalonia,Genua I.,2022,Frontiers in Endocrinology
Cerebral tomoelastography based on multifrequency MR elastography in two and three dimensions,Herthum H.,2022,Frontiers in Bioengineering and Biotechnology
Underestimated prognostic value of depression in patients with obstructive coronary artery disease,Liu Q.,2022,Frontiers in Cardiovascular Medicine
Chronic disease burden among Latino farmworkers in California,Matias S.L.,2022,Frontiers in Public Health
Case report: Bilateral posterior ischemic optic neuropathy in a patient with atrial fibrillation and multifocal embolic stroke,Kang J.J.,2022,Frontiers in Neurology
Sex- and region-specific associations of skeletal muscle mass with metabolic dysfunction-associated fatty liver disease,Xiao P.,2022,Frontiers in Endocrinology
Visit-to-visit variability in triglyceride-glucose index and diabetes: A 9-year prospective study in the Kailuan Study,Wang X.,2022,Frontiers in Endocrinology
Re-understanding and focusing on normoalbuminuric diabetic kidney disease,An N.,2022,Frontiers in Endocrinology
"The relationship between hair metabolites, air pollution exposure and gestational diabetes mellitus: A longitudinal study from pre-conception to third trimester",Chen X.,2022,Frontiers in Endocrinology
"Banxia baizhu tianma decoction, a Chinese herbal formula, for hypertension: Integrating meta-analysis and network pharmacology",Lin J.,2022,Frontiers in Pharmacology
Two possible etiologies of Guillain-Barré syndrome: mRNA-1273 (Moderna) vaccination and scrub typhus: A case report,Hwang B.W.,2022,Medicine (United States)
Severe lower gastrointestinal bleeding caused by rectal Dieulafoy's lesion: Case reports and literature review,Han P.,2022,Medicine (United States)
"Treatment-resistant idiopathic multicentric Castleman disease with thrombocytopenia, anasarca, fever, reticulin fibrosis, renal dysfunction, and organomegaly managed with Janus kinase inhibitors: A case report",Kakutani T.,2022,Medicine (United States)
Risk factors of cardiovascular and cerebrovascular diseases in young and middle-aged adults: A meta-analysis,Wu Y.,2022,Medicine (United States)
Study of mirabegron and solifenacin in the improvement of catheter-related bladder discomfort in patients undergoing transurethral resection: A case-control study,Fan B.,2022,Medicine (United States)
A comparison of face-to-face endotracheal intubation and standard intubation using Airtraq video laryngoscope in morbidly obese patients: A randomized controlled trial,Nowak-Tim J.,2022,Medicine (United States)
The Effect of a Neuronal Nitric Oxide Synthase Inhibitor on Neurovascular Regulation in Humans,O'Gallagher K.,2022,Circulation Research
Psychological burden predicts new-onset diabetes in men: A longitudinal observational study in the Fukushima Health Management Survey after the Great East Japan earthquake,Hirai H.,2022,Frontiers in Endocrinology
Plasma Olink Proteomics Identifies CCL20 as a Novel Predictive and Diagnostic Inflammatory Marker for Preeclampsia,Wang X.,2022,Journal of Proteome Research
Unprocessed red meat in the dietary treatment of obesity: a randomized controlled trial of beef supplementation during weight maintenance after successful weight loss,Magkos F.,2022,American Journal of Clinical Nutrition
Low Urinary Potassium Excretion Is Associated with Higher Risk of All-Cause Mortality in Patients with Type 2 Diabetes: Results of the Dutch Diabetes and Lifestyle Cohort Twente (DIALECT),Yeung S.M.,2022,Journal of Nutrition
The Rare Imitator: Pulmonary Nocardiosis Mimics Tuberculosis Reactivation,Sachdeva R.A.,2022,Journal of the Indian Medical Association
Consensus Statement: The Need for Tobacco Harm Reduction in India,Pawar S.,2022,Journal of the Indian Medical Association
Could Mean Platelet Volume and Red Cell Distribution Width be related with the progression and severity of gestational hypertensive disorders?,Ekici M.A.,2022,Kuwait Medical Journal
Relation between soluble CD36 and dietary fatty acid composition in metabolic syndrome patients,Deǧirmenci D.M.,2022,Progress in Nutrition
"Can the duration of obesity, diet, and physical activity be determinants in metabolic healthy obesity?",Colak G.A.,2022,Progress in Nutrition
Influence of stent-graft fabrics on aortic stiffness after EVAR: preliminary results of a prospective cohort-study,Mariani E.,2022,Italian Journal of Vascular and Endovascular Surgery
Addressing Cardiovascular Disparities in Racial/Ethnic Populations: The Blood Pressure-Lowering Effects of SGLT2 Inhibitors,Nasser S.A.,2022,Reviews in Cardiovascular Medicine
Association between Testosterone/Estradiol Ratio and Risk of Cardiometabolic Diseases in Women at Menopause Transition Age,Awadji F.B.,2022,Clinical and Experimental Obstetrics and Gynecology
The Effect of Environmental Pollutants Emitted from the Al-Samoud Refinery on the Health of its Workers,Mahmmoud I.M.,2022,Egyptian Journal of Chemistry
Updated definition of exercise pulmonary hypertension,Zeder K.,2022,Breathe
Comparing Effects Between Music Intervention and Aromatherapy on Blood Pressure Among Hypertensive Patients: A Feasibility Study Conducted in Indonesia,Ubaidillah Z.,2022,Malaysian Journal of Medicine and Health Sciences
Non-invasive Blood Pressure Monitoring of Neonates,Quan X.,2022,Neonatal Intensive Care
Physiological and Molecular Function of the Sodium/Hydrogen Exchanger NHA2 (SLC9B2),Ho T.M.,2022,Chimia
GIANT UNCOMPLICATED PHEOCHROMOCYTOMA: A CASE REPORT,Nelaj E.,2022,Archives of the Balkan Medical Union
Development of the PREDS score to predict in-hospital mortality of patients with Ebola virus disease under advanced supportive care: Results from the EVISTA cohort in the Democratic Republic of the Congo,Jaspard M.,2022,eClinicalMedicine
Clinical Decision-Making in Practice with New Critical Care Ultrasound Methods for Assessing Respiratory Function and Haemodynamics in Critically Ill Patients,Schmidt S.,2022,Clinics and Practice
Intravenous thrombolysis for acute ischemic stroke associated with known left ventricular thrombus: safe or not?,Kitmeridou S.,2022,Neurological Research and Practice
Comment on: “Venous leg symptoms in migraineurs: a potential clue on the pathophysiology of migraine”,Belova L.A.,2022,Acta Phlebologica
Longitudinal Outcomes Through 4 Years After Sleeve Gastrectomy with Transit Bipartition,Taskin H.E.,2022,Bariatric Surgical Practice and Patient Care
A Biophysical Model for Cardiovascular Effects of Acupuncture - Underlying Mechanisms Based on First Principles,Foley C.,2022,Medical Acupuncture
Ankle Brachial Index is a strong predictor of mortality in hypertensive patients: results of a five-year follow-up study,Farkas K.,2022,International Angiology
"MPFF 1000 mg chewable once daily vs. MPFF 500 mg twice daily in chronic venous disease: the double-blind, randomized, non-inferiority CHEWY trial",Mansilha A.,2022,International Angiology
Performance of SCORE2 and SCORE2-OP risk algorithms in a Cypriot cohort,Nicolaides A.N.,2022,International Angiology
Effects of Oral Testosterone Undecanoate (Kyzatrex) Versus Testosterone Gel (Androgel) on Long-Term (to 12 Months) Blood Pressure Levels,White W.B.,2022,Androgens
Effect of Baseline Status on Cardiovascular Responses Post-isometric Handgrip Exercise,Gupta N.,2022,Revista Romana de Cardiologie
Transplant Renal Artery Stenosis: Current Concepts,Gunawardena T.,2022,Experimental and Clinical Transplantation
Rapidly Reversible Leukoencephalopathy After Acute Kidney Graft Rejection in a Patient With Systemic Lupus Erythematosus,Van Migem S.,2022,Experimental and Clinical Transplantation
Correlation between Insulin Resistance and Cardiopulmonary Function during Physical Exams for Male Patients,Liu B.B.,2022,American Journal of Health Behavior
Blunted cortisol and normal sympathetic nervous system responses to an acute psychosocial stressor in internet addiction,Tsumura H.,2022,Heliyon
Intraoperative Diastolic Hypotension-Prolonged Postoperative Hospital Stay in Patients with Gastric Cancer: A Retrospective Cohort Study with Propensity Score Matching,Zhang Y.,2022,International Journal of General Medicine
Orthostatic hypotension: focus on a common pathology sometimes misknowned,Michon P.L.,2022,Geriatrie et psychologie neuropsychiatrie du vieillissement
Effects of Riceberry Rice Bran Oil Supplementation on Oxidative Stress and Cardiovascular Risk Biomarkers in Older Adults with Prehypertension,Prasertsri P.,2022,Preventive Nutrition and Food Science
Rapid development of lower leg compartment syndrome following firearm injury in a patient with moderate hemophilia B,Bodrozic J.,2022,Blood Research
Intraocular pressure and cardiovascular effects of dexmedetomidine premedication and tiletamine-zolazepam for anesthetic induction in dogs,Kusolphat P.,2022,Veterinary World
Profiles of intraoperative complications in robot-assisted anatomical pulmonary resection for lung cancer,Yamauchi Y.,2022,Journal of Thoracic Disease
Markers of Target Organ Damage in Children with Essential Hypertension,Çelakıl M.,2022,Guncel Pediatri
Awareness and perceived barriers in practicing healthy living to prevent hypertension among young adults in Malaysia,Siew-Keah L.,2022,Asian Pacific Journal of Tropical Medicine
Wolff-Parkinson-White syndrome type B,Masukume G.,2022,Pan African Medical Journal
Multi-System Inflammatory Syndrome in Children (MIS-C) in Local Settings of Developing Country,Siddiqui M.A.,2022,Pakistan Paediatric Journal
"Clinical Profile of Term Neonates Admitted with Hypoxic-Ischemic Encephalopathy at Mayo Hospital, Lahore",Aslam S.,2022,Pakistan Paediatric Journal
Comparison of vital sign stability and cost effectiveness between midazolam and dexmedetomidine during third molar extraction under intravenous sedation,Kim J.Y.,2022,Journal of the Korean Association of Oral and Maxillofacial Surgeons
Comparing the Effects of Diphenhydramine and Granisetron in Preventing Nausea and Vomiting and Pain after Laparoscopic Cholecystectomy: A Randomized Clinical Trial,Naghipour B.,2022,Bahrain Medical Bulletin
Multidisciplinary Treatment for Severe Secondary Raynaud's Phenomenon: A Case Report,Leng C.,2022,Chinese Medical Sciences Journal
"Mixed Tree Nuts, Cognition, and Gut Microbiota: A 4-Week, Placebo-Controlled, Randomized Crossover Trial in Healthy Nonelderly Adults",Haskell-Ramsay C.F.,2022,Journal of Nutrition
Dietary Macronutrients and Circulating Nonesterified Fatty Acids: A Secondary Analysis of the OMNI Heart Crossover Trial,Ahiawodzi P.D.,2022,Journal of Nutrition
Changes in Physical Activity and Health Indicators among Koreans during the COVID-19 Pandemic: Comparison between 2019 and 2020,Kim K.,2022,Healthcare (Switzerland)
A Comparative Study of NSAIDs + Opioids V/S NSAIDs + TCAs Perioperatively for Pain Management in the Department of Orthopaedics,Begum S.Z.,2022,Research Journal of Pharmacy and Technology
Resistant hypertension: integrated strategies between pharmacological treatment and renal denervation,Gallo G.,2022,Giornale italiano di cardiologia (2006)
