title,authors,year,source
"Race, Ethnicity, Hypertension, and Heart Disease: JACC Focus Seminar 1/9",Ogunniyi M.O.,2021,Journal of the American College of Cardiology
The effects of estrogen deficiency and aging on myocardial deformation and motion in normotensive female rats,Maluleke T.T.,2021,"Menopause (New York, N.Y.)"
Salt-Sensitivity of Blood Pressure and Insulin Resistance,Ertuglu L.A.,2021,Frontiers in Physiology
Multiple Laplacian Regularized RBF Neural Network for Assessing Dry Weight of Patients With End-Stage Renal Disease,Guo X.,2021,Frontiers in Physiology
Case Report: Necrotizing Stomatitis as a Manifestation of COVID-19-Associated Vasculopathy,Emeršič N.,2021,Frontiers in Pediatrics
Characterization of the Canine Retinal Vasculature With Optical Coherence Tomography Angiography: Comparisons With Histology and Fluorescein Angiography,Ripolles-Garcia A.,2021,Frontiers in Neuroanatomy
Gender Differences in the Association Between Obesity Indices and Chronic Kidney Disease Among Middle-Aged and Elderly Taiwanese Population: A Community-Based Cross-Sectional Study,Chen I.J.,2021,Frontiers in Endocrinology
The Association Between Cardiovascular Autonomic Function and Changes in Kidney and Myocardial Function in Type 2 Diabetes and Healthy Controls,Laursen J.C.,2021,Frontiers in Endocrinology
Complement C5a and Clinical Markers as Predictors of COVID-19 Disease Severity and Mortality in a Multi-Ethnic Population,Cyprian F.S.,2021,Frontiers in Immunology
Case Report: Anesthetic Management and Electrical Cardiometry as Intensive Hemodynamic Monitoring During Cheiloplasty in an Infant With Enzyme-Replaced Pompe Disease and Preserved Preoperative Cardiac Function,Liu M.C.,2021,Frontiers in Pediatrics
"A 30-Year Journey Through Integrative Physiology Research and Education, Courtesy of Angiotensin II",Curtis K.S.,2021,Frontiers in Physiology
"Renal Denervation for Hypertension: A Systematic Review and Meta-Analysis of Randomized, Blinded, Placebo-Controlled Trials",Ahmad Y.,2021,JACC: Cardiovascular Interventions
Pulmonary Artery Dilation: A Simple Measurement Informing Better Care,Sekaran N.K.,2021,JACC: Cardiovascular Interventions
"Mirror, Mirror on the Wall: Who Is the Fairest Meta-Analysis of All?",Kandzari D.E.,2021,JACC: Cardiovascular Interventions
The Predialysis Serum Sodium Level Modifies the Effect of Hemodialysis Frequency on Left-Ventricular Mass: The Frequent Hemodialysis Network Trials,Raimann J.G.,2021,Kidney and Blood Pressure Research
Nonocular Influencing Factors for Primary Glaucoma: An Umbrella Review of Meta-Analysis,Li W.,2021,Ophthalmic Research
"Clozapine-induced myocarditis: Electronic health register analysis of incidence, timing, clinical markers and diagnostic accuracy",Segev A.,2021,British Journal of Psychiatry
Obesity and the increased risk for COVID-19: Mechanisms and nutritional management,Morais A.H.D.A.,2021,Nutrition Research Reviews
Effect of periodontal treatments on blood pressure,Luo Y.,2021,Cochrane Database of Systematic Reviews
Infectious complications and vaccines,Ljungman P.,2021,Hematology (United States)
How to evaluate and treat the spectrum of TMA syndromes in pregnancy,Scully M.,2021,Hematology (United States)
Stimulation TcPO2 Testing Improves Diagnosis of Peripheral Arterial Disease in Patients With Diabetic Foot,Fejfarová V.,2021,Frontiers in Endocrinology
SUMO4 Gene SNP rs237025 and the Synergistic Effect With Weight Management: A Study of Risk Factors and Interventions for MetS,Tong Z.,2021,Frontiers in Genetics
"Development and Validation of a Simplified Prehospital Triage Model Using Neural Network to Predict Mortality in Trauma Patients: The Ability to Follow Commands, Age, Pulse Rate, Systolic Blood Pressure and Peripheral Oxygen Saturation (CAPSO) Model",Li Y.,2021,Frontiers in Medicine
"Hypertension and Stroke Cardiovascular Control Evaluation by Analyzing Blood Pressure, Cerebral Blood Flow, Blood Vessel Resistance and Baroreflex",Yeh S.J.,2021,Frontiers in Bioengineering and Biotechnology
Association Between the Severity of Diabetic Retinopathy and Optical Coherence Tomography Angiography Metrics,Xu B.,2021,Frontiers in Endocrinology
Recurrent Strokes as the First Presentation of Occult Pancreatic Cancer; Trousseau Syndrome: A Case Report,Al Nidawi F.,2021,Case Reports in Oncology
"The Microcirculatory Response to Endotoxemia and Resuscitation Is a Marker of Regional Renal Perfusion, Renal Metabolic Stress, and Tubular Injury",Gomez H.,2021,Antioxidants and Redox Signaling
Association between Serum Uric Acid and Hypertension in Han and Yugur of Gansu Province: The China National Health Survey,Yu C.,2021,Kidney and Blood Pressure Research
The value of the classic signs: Hypocalcemia,Calpena Martínez S.,2021,Medicina Clinica
Vascular age in a sample of general population of the sanitary area of Toledo (Spain). RICARTO study,Villarín-Castro A.,2021,Medicina Clinica
Coarctation of the aorta as a cause of difficult-to-control hypertension,Meijs T.A.,2021,Nederlands tijdschrift voor geneeskunde
Usefulness of Machine Learning for Identification of Referable Diabetic Retinopathy in a Large-Scale Population-Based Study,Yang C.,2021,Frontiers in Medicine
Efficacy and Safety of GLP-1 Receptor Agonists in Patients With Type 2 Diabetes Mellitus and Non-Alcoholic Fatty Liver Disease: A Systematic Review and Meta-Analysis,Zhu Y.,2021,Frontiers in Endocrinology
Effect of Intensity on Changes in Cardiac Autonomic Control of Heart Rate and Arterial Stiffness After Equated Continuous Running Training Programs,Soltani M.,2021,Frontiers in Physiology
Effect of Electrical Impedance Tomography-Guided Early Mobilization in Patients After Major Upper Abdominal Surgery: Protocol for a Prospective Cohort Study,Song X.,2021,Frontiers in Medicine
Dual sEH/COX-2 Inhibition Using PTUPB—A Promising Approach to Antiangiogenesis-Induced Nephrotoxicity,Jankiewicz W.K.,2021,Frontiers in Pharmacology
Giant Ovarian Cysts Treated by Single-Port Laparoscopic Surgery: A Case Series,Jiang L.,2021,Frontiers in Oncology
Heterogeneity of White Matter Hyperintensities in Cognitively Impaired Patients With Cerebral Small Vessel Disease,Wang T.,2021,Frontiers in Immunology
Cardiovagal Baroreflex Hysteresis Using Ellipses in Response to Postural Changes,Dabiri B.,2021,Frontiers in Neuroscience
Association Between the Triglyceride–Glucose Index and the Incidence of Diabetes in People With Different Phenotypes of Obesity: A Retrospective Study,Zou S.,2021,Frontiers in Endocrinology
A cloud system for extraction of autonomic nervous system indices and blood pressure variabilities from video images,Yoshizawa M.,2021,Proceedings of the International Display Workshops
The Role of Cell-Free Plasma DNA in Patients with Cardiorenal Syndrome Type 1,Virzì G.M.,2021,CardioRenal Medicine
Blood pressure and its association with antiparkinsonian medications in patients with Parkinson's disease,Xue W.,2021,Chinese Journal of Neurology
Circadian rhythm disorder of blood pressure in Parkinson's disease,Renqing X.,2021,Chinese Journal of Neurology
Upregulation of Fibrinogen-Like 1 Expression Contributes to Reducing the Progression of Preeclampsia,Cheng T.L.,2021,Frontiers in Cell and Developmental Biology
Body Fat Distribution and Associated Risk of Cardiovascular Disease in Adults With Cerebral Palsy,Shin H.I.,2021,Frontiers in Neurology
"Characterization of Cardiac, Vascular, and Metabolic Changes in Young Childhood Cancer Survivors",Broberg O.,2021,Frontiers in Pediatrics
VRBT: A Non-pharmacological VR approach towards hypertension,Lo Y.,2021,"Proceedings of the ACM Symposium on Virtual Reality Software and Technology, VRST"
Understanding Barriers to Adherence to Optimal Treatment of Elevated Blood Pressure and Hypertension - Insights from Primary Care,Wang H.H.X.,2021,JAMA Network Open
Factors Associated with the Use of a Salt Substitute in Rural China,Liu Y.,2021,JAMA Network Open
"Alpha-lipoic acid did not affect lipid profile and blood pressure in critically ill patients: A randomized, double-blind clinical trial",Mohamadi A.,2021,Mediterranean Journal of Nutrition and Metabolism
Another STEP towards tighter control of blood pressure in the elderly,Volpe M.,2021,European heart journal
Efficacy of Sodium-Glucose Cotransporter 2 Inhibitors in Patients With Concurrent Type 2 Diabetes Mellitus and Non-Alcoholic Steatohepatitis: A Review of the Evidence,Yabiku K.,2021,Frontiers in Endocrinology
Red Blood Cell Count: An Unrecognized Risk Factor for Nonalcoholic Fatty Liver Disease,Zhong F.,2021,Frontiers in Endocrinology
Risk for Cardiovascular Adverse Events Associated With Sphingosine-1-Phosphate Receptor Modulators in Patients With Multiple Sclerosis: Insights From a Pooled Analysis of 15 Randomised Controlled Trials,Zhao Z.,2021,Frontiers in Immunology
Effect of milk protein content in Toddler formula on later BMI and obesity risk: Protocol of the multicentre randomised controlled Toddler Milk Intervention (ToMI) trial,Grote V.,2021,BMJ Open
Severe Acute Respiratory Syndrome Corona Virus-2 Infection in a Pediatric Kidney Transplant Recipient: A Case Report from India,Tatapudi R.R.,2021,Case Reports in Nephrology and Dialysis
Prediction of lifetime risk of cardiovascular disease deaths stratified by sex in the japanese population,Imai Y.,2021,Journal of the American Heart Association
Association of socioeconomic status with ideal cardiovascular health in black men,Azap R.A.,2021,Journal of the American Heart Association
Sex differences in cumulative exposure to metabolic risk factors before hypertension onset: The cohort of the tehran lipid and glucose study,Ramezankhani A.,2021,Journal of the American Heart Association
"A novel angiotensin-converting enzyme inhibitory peptide from rabbit meat protein hydrolysate: Identification, molecular mechanism, and antihypertensive effect: In vivo",Chen J.,2021,Food and Function
Molecular aspects of fructose metabolism and metabolic disease,Herman M.A.,2021,Cell Metabolism
Phenomenological-based model of glucose transport from liver to abdominal subcutaneous adipose tissue,Herron-Bedoya A.,2021,Journal of Theoretical Biology
Design and construction of three-dimensional physiologically-based vascular branching networks for respiratory assist devices,Santos J.A.,2021,Lab on a Chip
COVID-19 infection with delayed presentation of infective endocarditis of the prosthetic pulmonary valve,Chimoriya R.,2021,Cardiology in the Young
The role of dietary nitrate and the oral microbiome on blood pressure and vascular tone,Alzahrani H.S.,2021,Nutrition Research Reviews
Differential Changes in Akt and AMPK Phosphorylation Regulating mTOR Activity in the Placentas of Pregnancies Complicated by Fetal Growth Restriction and Gestational Diabetes Mellitus With Large-For-Gestational Age Infants,Hung T.H.,2021,Frontiers in Medicine
Effects of Nrf1 in Hypothalamic Paraventricular Nucleus on Regulating the Blood Pressure During Hypertension,Yu X.J.,2021,Frontiers in Neuroscience
Lipocalin-2 Variants and Their Relationship With Cardio-Renal Risk Factors,Li D.,2021,Frontiers in Endocrinology
Low-Titer Group O Whole-Blood Resuscitation in the Prehospital Setting in Israel: Review of the First 2.5 Years' Experience,Levin D.,2021,Transfusion Medicine and Hemotherapy
Efficacy of mediterranean diet on blood biochemical factors in type II diabetic patients: A randomized controlled trial,Zahedi M.,2021,Gazi Medical Journal
Predictive value of ultrasonic cardiac output monitor in premature infants with hemodynamic significant patent ductus arteriosus,Chen X.,2021,Chinese Journal of Applied Clinical Pediatrics
MicroRNA-210–5p alleviates cardiac fibrosis via targeting transforming growth factor-beta type I receptor in rats on high sodium chloride (NaCl)-based diet,Zhao K.,2021,European Journal of Pharmacology
Cardioprotective effects of Talinum paniculatum (Jacq.) Gaertn. in doxorubicin-induced cardiotoxicity in hypertensive rats,Souto C.G.R.G.,2021,Journal of Ethnopharmacology
Downregulation of Arntl mRNA Expression in Women with Hypertension: A Case-Control Study,Fang Z.,2021,Kidney and Blood Pressure Research
Extreme Hypoxia Causing Brady-Arrythmias During Apnea in Elite Breath-Hold Divers,Kjeld T.,2021,Frontiers in Physiology
The Humoral Immune Response to BNT162b2 Vaccine Is Associated With Circulating CD19+ B Lymphocytes and the Naïve CD45RA to Memory CD45RO CD4+ T Helper Cells Ratio in Hemodialysis Patients and Kidney Transplant Recipients,Duni A.,2021,Frontiers in Immunology
Centella asiatica (L.) Urb. Prevents Hypertension and Protects the Heart in Chronic Nitric Oxide Deficiency Rat Model,Bunaim M.K.,2021,Frontiers in Pharmacology
"Insights Into Acute and Delayed Cisplatin-Induced Emesis From a Microelectrode Array, Radiotelemetry and Whole-Body Plethysmography Study of Suncus murinus (House Musk Shrew)",Tu L.,2021,Frontiers in Pharmacology
Efficacy and safety of Yangxue Qingnao granules for the treatment of essential hypertension: A protocol for systematic review and meta-analysis,Liu Y.,2021,Medicine (United States)
Possible association between oral health and sleep duration: A cross-sectional study based on the Korean National Health and Nutrition Examination Surveys from 2010 to 2015,Han S.,2021,Medicine (United States)
Identifying Circulating Urotensin II and Urotensin II-Related Peptide-Generating Enzymes in the Human Plasma Fraction Cohn IV-4,Schuster R.,2021,Journal of Proteome Research
Inhibition of microRNA-30a alleviates vascular remodeling in pulmonary arterial hypertension,Ma W.,2021,Molecular Therapy - Nucleic Acids
Lead,Bergdahl I.A.,2021,Handbook on the Toxicology of Metals: Fifth Edition
"Hypertension Clinical Practice Guidelines (ISH, 2020): What Is New?",Chakraborty D.S.,2021,Medical Principles and Practice
A Molecular Investigation of Malaria Infections From High-Transmission Areas of Southern Togo Reveals Different Species of Plasmodium Parasites,Kassegne K.,2021,Frontiers in Microbiology
Transarterial Chemoembolization Combined With Endoscopic Therapy Is Beneficial for Unresectable Hepatocellular Carcinoma With Esophagogastric Varices,Tao Z.,2021,Frontiers in Oncology
Study on a thermophysiological model for health assessment of showering environment in China,Ying Y.,2021,Journal of Physics: Conference Series
Social Isolation Is Associated With Rapid Kidney Function Decline and the Development of Chronic Kidney Diseases in Middle-Aged and Elderly Adults: Findings From the China Health and Retirement Longitudinal Study (CHARLS),Zhou W.,2021,Frontiers in Medicine
Attenuation Value in Adrenal Incidentalomas: A Longitudinal Study,Ceccato F.,2021,Frontiers in Endocrinology
Measurement of Pulmonary Artery Wave Reflection Before and After Mitral Valvuloplasty in Canine Patients With Pulmonary Hypertension Caused by Myxomatous Mitral Valve Disease,Yoshida T.,2021,Frontiers in Veterinary Science
Cardiopulmonary Parameters and Arterial Blood Gases During Etorphine-Medetomidine-Midazolam Immobilization in Free-Ranging Black Rhinoceroses (Diceros bicornis) Undergoing Electro-Ejaculation—A Preliminary Study,Meuffels J.,2021,Frontiers in Veterinary Science
Reduction in C-Peptide Levels and Influence on Pharmacokinetics and Pharmacodynamics of Insulin Preparations: How to Conduct a High-Quality Euglycemic Clamp Study,Tao Y.,2021,Frontiers in Pharmacology
Post-dynamic Resistance Exercise Hypotension: Exploring Individual Responses and Predictors,Fecchio R.Y.,2021,Frontiers in Physiology
Comprehensive Analysis of Adverse Events Associated With SGLT2is: A Meta-Analysis Involving Nine Large Randomized Trials,Qiu M.,2021,Frontiers in Endocrinology
The Evolution of Blood Flow Restricted Exercise,Freitas E.D.S.,2021,Frontiers in Physiology
A Comprehensive Review on the Optical Micro-Electromechanical Sensors for the Biomedical Application,Upadhyaya A.M.,2021,Frontiers in Public Health
Blood pressure-lowering medicines implemented in 12 African countries: The cross-sectional multination EIGHT study,Cavagna P.,2021,BMJ Open
Loneliness and its predictors among older adults prior to and during the COVID-19 pandemic: Cross-sectional and longitudinal survey findings from participants of the Atherosclerosis Risk in Communities (ARIC) Study cohort in the USA,Kucharska-Newton A.,2021,BMJ Open
CCEDRRN COVID-19 Infection Score (CCIS): Development and validation in a Canadian cohort of a clinical risk score to predict SARS-CoV-2 infection in patients presenting to the emergency department with suspected COVID-19,McRae A.D.,2021,BMJ Open
Non-invasive estimation of pulmonary hemodynamics from 2D-PC MRI with an arterial mechanics method,Pewowaruk R.J.,2021,Journal of Biomechanics
Association between egg intake and blood pressure in the USA: The INTERnational study on MAcro/micronutrients and blood Pressure (INTERMAP),Vu T.H.T.,2021,Public Health Nutrition
"Measuring the effect of thrombosis, thrombus maturation and thrombolysis on clot mechanical properties in an in-vitro model",Dwivedi A.,2021,Journal of Biomechanics
Perinatal outcomes in premature placental calcification and the association of a color doppler study: Report from a tertiary care hospital in eastern India,Dash S.,2021,Clinics and Practice
"Assessment of patient, physician, caregiver, and healthcare provider-related factors influencing “glycemic happiness” of persons with type 2 diabetes mellitus: An observational survey",Kalra S.,2021,Clinics and Practice
Probability assessment of intracerebral hemorrhage in prehospital emergency patients,Geisler F.,2021,Neurological Research and Practice
Successful implementation of best medical treatment for patients with asymptomatic carotid artery stenosis within a randomized controlled trial (SPACE-2),Reiff T.,2021,Neurological Research and Practice
Promoting healthy lifestyle behaviours in youth: Findings from a novel intervention for children at risk of cardiovascular disease,Ybarra M.,2021,Paediatrics and Child Health (Canada)
Patient Views on Telehealth for Kidney Disease Care,Glennon J.,2021,Clinical Journal of the American Society of Nephrology
Comparison of intradialytic blood pressure metrics as predictors of all-cause mortality,Kim K.Y.,2021,Clinical Kidney Journal
Treatment practices and outcomes in incident peritoneal dialysis patients: The Swedish Renal Registry 2006-2015,Xu H.,2021,Clinical Kidney Journal
Stroke volume variation and pulse pressure variation measured at pulmonary arterial level versus pulse pressure variation measured at systemic arterial level: an exploratory study,Slabbaert M.,2021,Acta Anaesthesiologica Belgica
Surgical adrenalectomy during rescue Extracorporeal Life Support for pheochromocytoma induced cardiogenic shock: a case report,Gruyters I.,2021,Acta Anaesthesiologica Belgica
Unusual cause of obstructive shock following esophagectomy: a case report,Boccar S.,2021,Acta Anaesthesiologica Belgica
Intranasal dexmedetomidine to facilitate mask induction and prevent emergence delirium,Denis M.,2021,Acta Anaesthesiologica Belgica
Protective effects of bisoprolol against cadmium-induced myocardial toxicity through inhibition of oxidative stress and NF-κΒ signalling in rats,Liu J.,2021,Journal of Veterinary Research (Poland)
Severe Hypertriglyceridaemia Leading to Factitious Hypobicarbonataemia,Roy S.,2021,European Journal of Case Reports in Internal Medicine
Orthostatic intolerance after bariatric surgery: A systematic review and meta-analysis,Al Nou'mani J.,2021,Clinical Obesity
The utility of remote patient management in peritoneal dialysis,Yeter H.H.,2021,Clinical Kidney Journal
The Effect of Pneumoperitoneum-induced Hypertension During Laparoscopic Cholecystectomy Under General Anesthesia on Postoperative Pain: A Randomized Clinical Trial,Pournajafian A.,2021,Anesthesiology and Pain Medicine
EUS-Guided Portal Pressure Gradient Measurement,Lewey S.,2021,Practical Gastroenterology
"Analysis of correlation between plasma low density lipoprotein cholesterol, homocysteine and cognitive function in patients with cerebral small vascular disease",Wang W.,2021,Chinese Journal of Cerebrovascular Diseases
Influencing factors of simple balloon dilatation in the treatment of large artery occlusion due to intracranial atherosclerotic disease,Sun H.,2021,Chinese Journal of Cerebrovascular Diseases
"Resistant hypertension: Updates, issues and approach to management",Brumby C.,2021,Medicine Today
Effects of whole body dynamic inhalation exposure to nitrous oxide on electrophysiological indexes in conscious rats,Zhang Y.J.,2021,Chinese Journal of Pharmacology and Toxicology
MASSIVE FAT PULMONARY EMBOLISM DUE TO LIPOSUCTION. A CASE REPORT.,Scarlat M.S.,2021,Romanian Journal of Legal Medicine
"The PCSK9 Problem: Is it Predictive, Punitive, or Puzzling?",Pamir N.,2021,JACC: Asia
COVID-19 and VILI: developing a mobile app for measurement of mechanical power at a glance,Senzi A.,2021,Intensive Care Medicine Experimental
"The PostStroke-Manager – combining mobile, digital and sensor-based technology with personal assistance: protocol of the feasibility study",Michalski D.,2021,Neurological Research and Practice
Clinicopathological study of annexin A5 &amp; apelin in pre-eclamptic placentae with emphasis on foetal outcome,Dasgupta S.,2021,Indian Journal of Medical Research
"Effects of continuous-combined oral drospirenone- estradiol on blood pressure, body weight &amp; lipid profile in early menopausal women",Đogo A.,2021,Indian Journal of Medical Research
Artery of Percheron Ischaemic Stroke: A Classic Presentation of a Rare Case,Santos M.,2021,European Journal of Case Reports in Internal Medicine
"EFFECT OF DIPPING PATTERN OF GESTATIONAL HYPERTENSION ON MATERNAL SYMPTOMS AND PHYSICAL FINDINGS, BIRTH WEIGHT AND PRETERM DELIVERY",Ilić Đ.,2021,Acta Clinica Croatica
Multitargeted interventions to reduce dialysis-induced systemic stress,Canaud B.,2021,Clinical Kidney Journal
Assessment of Carotid Artery Intima-Media Thickness and Lipid Profile in Term Neonates Born to Smoking Mothers,Turan H.,2021,Iranian Journal of Pediatrics
Antihypertensive Activity of Sauromatum guttatum Mediated by Vasorelaxation and Myocardial Depressant Effects,Bibi R.,2021,Arquivos brasileiros de cardiologia
VERY LOW-VOLUME INTERVAL TRAINING IMPROVES NONALCOHOLIC FATTY LIVER DISEASE FIBROSIS SCORE AND CARDIOMETABOLIC HEALTH IN ADULTS WITH OBESITY AND METABOLIC SYNDROME,Reljic D.,2021,Journal of Physiology and Pharmacology
Efficacy and Safety of Empagliflozin in Type 1 Diabetes Mellitus Patients: A Systematic Review,Saha S.,2021,Turkish Journal of Endocrinology and Metabolism
Hypertension: Is intensified blood pressure control useful in elderly patients?,Zikeli S.,2021,Krankenhauspharmazie
A novel experimental porcine model to assess the impact of differential pulmonary blood flow on ischemia–reperfusion injury after unilateral lung transplantation,Frick A.E.,2021,Intensive Care Medicine Experimental
Investigating the prevalence of postpartum hair loss and its associated risk factors: a cross-sectional study,Ansari K.,2021,Iranian Journal of Dermatology
Pathology in Practice,Serpa P.B.S.,2021,Journal of the American Veterinary Medical Association
Computed tomographic appearance of bladder and vaginal leiomyoma in dog: Case report,Phantharangsi S.,2021,Thai Journal of Veterinary Medicine
Hearing loss and hypertension: exploring the linkage,Babarinde J.A.,2021,Egyptian Journal of Otolaryngology
"Cardiovascular health, genetic predisposition, and lifetime risk of type 2 diabetes",Wang K.,2021,European Journal of Preventive Cardiology
Evaluation of the flexible laryngeal mask airway in 120 patients undergoing tympanoplasty,Ran G.,2021,Kuwait Medical Journal
Testing the depth of anesthesia in total intravenous and balanced anesthesia,Sanja V.,2021,Kuwait Medical Journal
Effects of hypertonic saline on intracranial pressure and cerebral autoregulation in pediatric traumatic brain injury,Zipfel J.,2021,Journal of Neurosurgery: Pediatrics
Hemodynamic evaluation by serial right heart catheterizations after cardiac arrest; protocol of a sub-study from the Blood Pressure and Oxygenation Targets after Out-of-Hospital Cardiac Arrest-trial (BOX),Grand J.,2021,Resuscitation Plus
Association of Preoperative Risk Factors and Mortality in Older Patients following Emergency Abdominal Surgery: A Retrospective Cohort Study,Hacım N.A.,2021,Annals of Geriatric Medicine and Research
Individualized blood pressure targets in the postoperative care of patients with intracerebral hemorrhage,Lindner A.,2021,Journal of Neurosurgery
Fast prototyping of a local fuzzy search system for decision support and retraining of hospital staff during pandemic,Bakin E.A.,2021,Health Information Science and Systems
Metformin-associated lactic acidosis: underlying multiple myeloma,Gomes C.,2021,Gazzetta Medica Italiana Archivio per le Scienze Mediche
Effects of changes in large arterial compliance and small arterial buffer function with resistance training on cerebral blood flow pulsatility,Nakamura N.,2021,Gazzetta Medica Italiana Archivio per le Scienze Mediche
Brain tumor revealed by atrial sinus block,El Ouarradi A.,2021,Tunisie Medicale
T1 and T2∗ relaxation time in the parcellated myocardium of healthy Taiwanese participants: A single center study,Tsai C.C.,2021,Biomedical Journal
"Blood pressure, body mass index lowering and ketogenesis in Qigong Bigu",Hong B.,2021,Acta Epileptologica
Effects of an Agro-healing Program on Promoting Mental Health of the Middle-aged,Kim J.S.,2021,"Journal of People, Plants, and Environment"
Systemic arterial hypertension,Bravo Feito J.,2021,Pediatria Integral
Ularitide as treatment of refractory ascites in cirrhosis – a study protocol for a randomised trial,Gantzel R.H.,2021,Danish Medical Journal
Evaluation of peroxisome proliferator-activated receptor-gamma (Ppar-γ) and metabolic dysfunction among hypertensive nigerians,Ekun O.A.,2021,Endocrine and Metabolic Science
"Correlation among cystatin C, homocysteine and arteriosclerosis indexes in patients with chronic kidney disease",Chen T.,2021,Journal of Central South University (Medical Sciences)
Comparison of the Effect of Remifentanil and Nitroglycerin on Intraoperative Blood Pressure and Intraoperative and Postoperative Complications during Rhinoplasty: Care and Prevention,Afzali-Brojeni L.,2021,Journal of Isfahan Medical School
Cardiovascular Risk and Health Among People With Human Immunodeficiency Virus (HIV) Eligible for Primary Prevention: Insights From the REPRIEVE Trial,Douglas P.S.,2021,Clinical Infectious Diseases
Type e coronary artery dissection caused by intravascular lithotripsy balloon rupture; Vessel anatomy and characteristics in a lithoplasty complication case as detailed by optical coherence tomography: A case report,Lee T.J.,2021,European Heart Journal - Case Reports
Cytochrome b-245 Alpha Chain Gene Variants and Arterial Function in Indonesian Short Stature Children,Maharani N.,2021,Cardiology Research
Effect of Statin Treatment in Patients With Advanced Carotid Atherosclerosis: An Observational Outcome Study,Adams A.,2021,Cardiology Research
Hemodynamic and Respiratory Effects of Regadenoson During Radiologic Imaging in Infants and Children,Schloss B.,2021,Cardiology Research
Noninvasive Arterial Compliance Estimation,Švec D.,2021,Physiological Research
Frequency of Hyperlipidemia in Patients Present with Erectile Dysfunction,Valecha N.K.,2021,Medical Forum Monthly
Spinal cord infarction and peripheral extracorporeal membrane oxygenation: A case series,Gangahanumaiah S.,2021,European Heart Journal - Case Reports
'Superimposed miracles': An extremely rare case of a septuagenarian with an unrepaired tetralogy of Fallot: A case report,Suzuki M.,2021,European Heart Journal - Case Reports
Case report of heart transplantation for giant cell myocarditis in a patient with common variable immunodeficiency,Franzon T.A.,2021,European Heart Journal - Case Reports
"The effect of early tranexamic acid on bleeding, blood product consumption, mortality and length of hospital stay in trauma cases with hemorrhagic shock: a randomized clinical trial",Negahi A.,2021,Journal of Preventive Medicine and Hygiene
Bradycardia associated with Multisystem Inflammatory Syndrome in Children with COVID-19: A case series,Ciccarelli G.P.,2021,European Heart Journal - Case Reports
Life-threatening ventricular arrhythmia and left ventricular dysfunction associated with anti-mitochondrial antibody-positive myositis: A case report,Hasegawa Y.,2021,European Heart Journal - Case Reports
Single Entry Posterior Parasagittal Approach Radiofrequency Neurotomy of Cervical Medial Branch: A Feasible Alternative to Conventional Approaches in the Treatment of Cervical Facet Pain,Chen C.K.,2021,International Journal of Spine Surgery
Abiraterone-induced refractory hypokalaemia and torsades de pointes in a patient with metastatic castration-resistant prostate carcinoma: A case report,Riad M.,2021,European Heart Journal - Case Reports
Percutaneous treatment of a huge patent ductus venosus and severe portal vein hypoplasia using a Figulla Flex II atrial septal defect occluder in a 2-year-old infant: A case report,Kardos M.,2021,European Heart Journal - Case Reports
Leptin in Very Elderly Patients with Coronary Artery Disease,Topolyanskaya S.V.,2021,Aging Medicine and Healthcare
Tumor Necrosis Factor-Alpha in Very Elderly Patients with Coronary Artery Disease,Topolyanskaya S.V.,2021,Aging Medicine and Healthcare
Hyperoxaluria: An early diagnosis will allow a timely combined renal and liver transplantations to avoid irreversible damages to all other organs,Kottos E.,2021,Journal of Translational Internal Medicine
"Comparison of local infiltration anesthesia and continuous femoral block anesthesia with respect to postoperative opioid consumption, clinical outcomes and safety profiles in Chinese arthritic patients undergoing total knee arthroplasty",Sun W.,2021,Tropical Journal of Pharmaceutical Research
Serum IFI16 level in the prediction of preeclampsia,Dong T.,2021,Tropical Journal of Pharmaceutical Research
"Levels of IL-17 and IL-35 in Chinese women as biomarkers of preeclampsia, and their pharmacological association with Traditional Chinese Medicine",Wang L.,2021,Tropical Journal of Pharmaceutical Research
A Significant Increase of Estimated Glomerular Filtration Rate After Switching From Fenofibrate to Pemafibrate in Type 2 Diabetic Patients,Yanai H.,2021,Cardiology Research
Half of patients with type 2 diabetes mellitus are at very high cardiovascular risk according to the ESC/EASD: data from a large Mediterranean population,Cebrián-Cuenca A.M.,2021,European Journal of Preventive Cardiology
Increased vasoconstrictor sensitivity to glucocorticoids is associated with the exaggerated systolic blood pressure during submaximal exercise in young healthy adults,Kerber E.,2021,European Journal of Preventive Cardiology
Increased serum amyloid A and C- Reactive Protein in preterm labour women: A case control study,Ali A.I.,2021,Journal of the Pakistan Medical Association
Correlation between serum nesfatin-1 level and severity of preeclampsia — A case control study,Aljebory H.D.S.,2021,Journal of the Pakistan Medical Association
Alpha-1antitrypsin in pre-eclampsia; from a clinical perspective,Nori W.,2021,Journal of the Pakistan Medical Association
Chocolate and coronary artery disease,Meisel P.,2021,European Journal of Preventive Cardiology
Differential association of metabolic syndrome and low-density lipoprotein cholesterol with incident cardiovascular disease according to sex among Koreans: a national population-based study,Kim S.Y.,2021,European Journal of Preventive Cardiology
Evaluation of left ventricular function in children and adolescents with type 1 diabetes,Hussein S.A.,2021,Journal of the Pakistan Medical Association
Standardized secondary prevention in patients with ST-elevation myocardial infarction,Schäfer A.,2021,European Journal of Preventive Cardiology
Effectiveness of oral propranolol in a patient with neurofibromatosis type 1 and infantile hemangiomas,Miraglia E.,2021,Italian Journal of Dermatology and Venereology
